ensembl_gene_id	gene_id	symbol	type
ENSMUSG00000020541	71943	Tom1l1	protein-coding
ENSMUSG00000037419	71946	Endod1	protein-coding
ENSMUSG00000020747	71947	Tmem94	protein-coding
ENSMUSG00000023021	71949	Cers5	protein-coding
ENSMUSG00000012396	71950	Nanog	protein-coding
ENSMUSG00000029510	71951	Gpc2	protein-coding
ENSMUSG00000046791	71952	Riox1	protein-coding
ENSMUSG00000066900	71954	Suds3	protein-coding
ENSMUSG00000031729	71955	Ist1	protein-coding
ENSMUSG00000020707	71956	Rnf135	protein-coding
ENSMUSG00000029034	71957	Ints11	protein-coding
ENSMUSG00000030739	71960	Myh14	protein-coding
ENSMUSG00000020424	71962	Gatsl3	protein-coding
ENSMUSG00000047832	71963	Cdca4	protein-coding
ENSMUSG00000017837	71966	Nkiras2	protein-coding
ENSMUSG00000046942	71967	Mageb16	protein-coding
ENSMUSG00000025722	71968	Wdr73	protein-coding
ENSMUSG00000034173	71970	Zbed5	protein-coding
ENSMUSG00000017764	71971	Zswim1	protein-coding
ENSMUSG00000025195	71972	Dnmbp	protein-coding
ENSMUSG00000032387	71973	Rbpms2	protein-coding
ENSMUSG00000030505	71974	Prmt3	protein-coding
ENSMUSG00000022052	71978	Ppp2r2a	protein-coding
ENSMUSG00000090470	71979	Prr23a3	protein-coding
ENSMUSG00000030491	71981	Tdrd12	protein-coding
ENSMUSG00000038301	71982	Snx10	protein-coding
ENSMUSG00000006850	71983	Tmco6	protein-coding
ENSMUSG00000070699	71984	Sars2	protein-coding
ENSMUSG00000029456	71985	Acad10	protein-coding
ENSMUSG00000045538	71986	Ddx28	protein-coding
ENSMUSG00000022034	71988	Esco2	protein-coding
ENSMUSG00000032044	71989	Rpusd4	protein-coding
ENSMUSG00000029599	71990	Ddx54	protein-coding
ENSMUSG00000021694	71991	Ercc8	protein-coding
ENSMUSG00000053931	71994	Cnn3	protein-coding
ENSMUSG00000037482	71995	Erv3	protein-coding
ENSMUSG00000035491	71996	Fthl17a	protein-coding
ENSMUSG00000002210	71997	Smg9	protein-coding
ENSMUSG00000018740	71998	Slc25a35	protein-coding
ENSMUSG00000032309	71999	Fbxo22	protein-coding
ENSMUSG00000025500	72000	Lmntd2	protein-coding
ENSMUSG00000039878	72002	Slc39a5	protein-coding
ENSMUSG00000056296	72003	Synpr	protein-coding
ENSMUSG00000039286	72007	Fndc3b	protein-coding
ENSMUSG00000068580	72008	Zfyve19	protein-coding
ENSMUSG00000097048	72012	1600020E01Rik	ncRNA
ENSMUSG00000000202	72014	Btbd17	protein-coding
ENSMUSG00000024118	72016	Tedc2	protein-coding
ENSMUSG00000026456	72017	Cyb5r1	protein-coding
ENSMUSG00000025040	72018	Fundc1	protein-coding
NA	72019	1500005C15Rik	protein-coding
ENSMUSG00000047141	72020	Zfp654	protein-coding
ENSMUSG00000042195	72022	Slc35f2	protein-coding
ENSMUSG00000048796	72023	Cyb561d1	protein-coding
NA	72025	1600012P17Rik	unknown
ENSMUSG00000022386	72026	Trmu	protein-coding
ENSMUSG00000063354	72027	Slc39a4	protein-coding
ENSMUSG00000023973	72029	Cnpy3	protein-coding
ENSMUSG00000085114	72030	1600025M17Rik	ncRNA
ENSMUSG00000027806	72033	Tsc22d2	protein-coding
ENSMUSG00000027709	72039	Mccc1	protein-coding
ENSMUSG00000025497	72040	Cdhr5	protein-coding
ENSMUSG00000039754	72041	Alkbh4	protein-coding
ENSMUSG00000031827	72042	Cotl1	protein-coding
ENSMUSG00000006800	72043	Sulf2	protein-coding
ENSMUSG00000039339	72045	Mfsd4b2	protein-coding
ENSMUSG00000049680	72046	Urgcp	protein-coding
ENSMUSG00000020705	72047	Ddx42	protein-coding
ENSMUSG00000068105	72049	Tnfrsf13c	protein-coding
ENSMUSG00000026047	72050	Kdelc1	protein-coding
ENSMUSG00000034757	72053	Tmub2	protein-coding
ENSMUSG00000003484	72054	Cyp4f18	protein-coding
ENSMUSG00000061306	72055	Slc38a10	protein-coding
ENSMUSG00000035372	72056	1810055G02Rik	protein-coding
ENSMUSG00000023883	72057	Phf10	protein-coding
ENSMUSG00000000159	72058	Igsf5	protein-coding
ENSMUSG00000021458	72061	2010111I01Rik	protein-coding
ENSMUSG00000050029	72065	Rap2c	protein-coding
ENSMUSG00000020166	72068	Cnot2	protein-coding
NA	72070	2010313P22Rik	protein-coding
ENSMUSG00000030909	72074	Anks4b	protein-coding
ENSMUSG00000049401	72075	Ogfr	protein-coding
NA	72076	Mospd4	pseudo
ENSMUSG00000032226	72077	Gcnt3	protein-coding
NA	72079	2010013B24Rik	protein-coding
ENSMUSG00000026955	72080	Sapcd2	protein-coding
ENSMUSG00000025002	72082	Cyp2c55	protein-coding
ENSMUSG00000022671	72083	Mzt2	protein-coding
ENSMUSG00000023791	72084	Pigx	protein-coding
ENSMUSG00000026096	72085	Osgepl1	protein-coding
NA	72087	2010015M23Rik	ncRNA
ENSMUSG00000030838	72088	Ush1c	protein-coding
ENSMUSG00000036813	72090	Entpd8	protein-coding
NA	72091	Snhg7	ncRNA
NA	72092	2010320H13Rik	unknown
NA	72093	2010320M18Rik	ncRNA
ENSMUSG00000035780	72094	Ugt2a3	protein-coding
ENSMUSG00000030960	72096	Eef1akmt2	protein-coding
ENSMUSG00000026090	72097	2010300C02Rik	protein-coding
ENSMUSG00000028232	72098	Tmem68	protein-coding
ENSMUSG00000030002	72102	Dusp11	protein-coding
ENSMUSG00000030051	72103	Aplf	protein-coding
ENSMUSG00000100738	72104	2010106C02Rik	ncRNA
ENSMUSG00000025736	72106	Jmjd8	protein-coding
ENSMUSG00000022422	72107	Dscc1	protein-coding
ENSMUSG00000061313	72108	Ddhd2	protein-coding
ENSMUSG00000027317	72112	Ppp1r14d	protein-coding
ENSMUSG00000021044	72113	Adck1	protein-coding
ENSMUSG00000041995	72114	Zbed3	protein-coding
ENSMUSG00000022698	72117	Naa50	protein-coding
ENSMUSG00000027469	72119	Tpx2	protein-coding
ENSMUSG00000027901	72121	Dennd2d	protein-coding
ENSMUSG00000100714	72122	2010308F09Rik	ncRNA
ENSMUSG00000090946	72123	Ccdc71l	protein-coding
ENSMUSG00000079614	72124	Seh1l	protein-coding
ENSMUSG00000021986	72125	Amer2	protein-coding
ENSMUSG00000060301	72128	2610008E11Rik	protein-coding
ENSMUSG00000020283	72129	Pex13	protein-coding
ENSMUSG00000101268	72131	2010310C07Rik	ncRNA
ENSMUSG00000025086	72133	Trub1	protein-coding
ENSMUSG00000034910	72135	Pygo1	protein-coding
ENSMUSG00000074916	72136	Chst14	protein-coding
ENSMUSG00000026988	72137	Wdsub1	protein-coding
ENSMUSG00000071302	72139	2610044O15Rik8	protein-coding
ENSMUSG00000023072	72140	Cep89	protein-coding
ENSMUSG00000025236	72141	Adpgk	protein-coding
ENSMUSG00000029924	72144	Slc37a3	protein-coding
ENSMUSG00000043940	72145	Wdfy3	protein-coding
NA	72146	2810001A02Rik	unknown
ENSMUSG00000027583	72147	Zbtb46	protein-coding
ENSMUSG00000050052	72148	Tdrp	protein-coding
ENSMUSG00000069631	72149	Strada	protein-coding
ENSMUSG00000029363	72151	Rfc5	protein-coding
NA	72153	2610020P09Rik	protein-coding
ENSMUSG00000036898	72154	Zfp157	protein-coding
ENSMUSG00000031756	72155	Cenpn	protein-coding
ENSMUSG00000025791	72157	Pgm2	protein-coding
NA	72159	Gm9726	pseudo
ENSMUSG00000026347	72160	Tmem163	protein-coding
ENSMUSG00000027770	72162	Dhx36	protein-coding
ENSMUSG00000024246	72167	Thumpd2	protein-coding
ENSMUSG00000022763	72168	Aifm3	protein-coding
ENSMUSG00000032013	72169	Trim29	protein-coding
ENSMUSG00000034203	72170	Chchd4	protein-coding
ENSMUSG00000035378	72171	Shq1	protein-coding
ENSMUSG00000025759	72175	Mfsd8	protein-coding
ENSMUSG00000032507	72179	Fbxl2	protein-coding
ENSMUSG00000034800	72180	Zfp661	protein-coding
ENSMUSG00000028706	72181	Nsun4	protein-coding
ENSMUSG00000005656	72183	Snx6	protein-coding
ENSMUSG00000035298	72184	Klhl35	protein-coding
ENSMUSG00000031970	72185	Dbndd1	protein-coding
ENSMUSG00000043391	72190	2510009E07Rik	protein-coding
ENSMUSG00000033228	72193	Scaf11	protein-coding
ENSMUSG00000020883	72194	Fbxl20	protein-coding
ENSMUSG00000053134	72195	Supt7l	protein-coding
NA	72197	2610037P13Rik	protein-coding
ENSMUSG00000016018	72198	Skiv2l2	protein-coding
ENSMUSG00000025159	72199	Mms19	protein-coding
ENSMUSG00000040550	72201	Otud6b	protein-coding
NA	72203	2610507I01Rik	ncRNA
ENSMUSG00000040811	72205	Eml2	protein-coding
NA	72206	1700001I21Rik	protein-coding
NA	72207	1700003K11Rik	protein-coding
ENSMUSG00000101483	72208	1700016L21Rik	ncRNA
NA	72210	1700022C07Rik	protein-coding
ENSMUSG00000078935	72211	1700025C18Rik	ncRNA
NA	72212	1700019H22Rik	protein-coding
ENSMUSG00000018543	72215	1700001P01Rik	protein-coding
ENSMUSG00000086569	72218	Rab11fip4os2	ncRNA
ENSMUSG00000050876	72219	Spata31d1a	protein-coding
ENSMUSG00000027518	72221	1700021F07Rik	protein-coding
NA	72223	1700015P03Rik	protein-coding
ENSMUSG00000101963	72224	1700001J11Rik	pseudo
NA	72225	1700003M07Rik	ncRNA
NA	72226	1700019L13Rik	protein-coding
NA	72228	1700021L22Rik	protein-coding
ENSMUSG00000085831	72229	1700003G13Rik	ncRNA
ENSMUSG00000074500	72230	Zfp558	protein-coding
ENSMUSG00000107368	72231	1700018A23Rik	ncRNA
NA	72233	1700023G08Rik	protein-coding
NA	72234	1700020B03Rik	protein-coding
NA	72235	1700021J08Rik	protein-coding
ENSMUSG00000031893	72236	Tsnaxip1	protein-coding
NA	72237	1700007M16Rik	protein-coding
ENSMUSG00000023923	72238	Tbc1d5	protein-coding
ENSMUSG00000094690	72240	1600014C23Rik	protein-coding
NA	72241	1700006H20Rik	ncRNA
ENSMUSG00000070796	72242	Psg21	protein-coding
ENSMUSG00000040195	72243	1700012D01Rik	ncRNA
NA	72244	1600014C10Rik	protein-coding
NA	72245	1700018M17Rik	unknown
NA	72246	1700030C12Rik	ncRNA
NA	72247	1700013K18Rik	protein-coding
NA	72248	1700014B07Rik	unknown
ENSMUSG00000085416	72249	1700019G24Rik	ncRNA
NA	72250	1700029E06Rik	unknown
ENSMUSG00000038165	72252	1700022A21Rik	pseudo
ENSMUSG00000052794	72254	1700030K09Rik	protein-coding
ENSMUSG00000102000	72257	1700006H21Rik	ncRNA
ENSMUSG00000033854	72258	Kcnk10	protein-coding
ENSMUSG00000097424	72259	1700030M09Rik	ncRNA
ENSMUSG00000099869	72263	1700030F04Rik	ncRNA
ENSMUSG00000099968	72264	1700029J03Rik	ncRNA
ENSMUSG00000025935	72265	Tram1	protein-coding
ENSMUSG00000046589	72267	Lrrc8e	protein-coding
NA	72268	1700027F06Rik	ncRNA
ENSMUSG00000028755	72269	Cda	protein-coding
NA	72271	1700026N04Rik	ncRNA
ENSMUSG00000078439	72273	Smim24	protein-coding
ENSMUSG00000100799	72274	1700027H10Rik	ncRNA
ENSMUSG00000030587	72275	2200002D01Rik	protein-coding
ENSMUSG00000100175	72276	1700025M24Rik	ncRNA
ENSMUSG00000045350	72277	1700030F18Rik	protein-coding
ENSMUSG00000034563	72278	Ccpg1	protein-coding
NA	72280	2210402A03Rik	protein-coding
ENSMUSG00000053886	72281	Sh2d4a	protein-coding
ENSMUSG00000027713	72282	1810062G17Rik	protein-coding
NA	72283	1700029B24Rik	protein-coding
ENSMUSG00000031072	72284	Oraov1	protein-coding
NA	72285	1810073O08Rik	ncRNA
ENSMUSG00000100198	72286	1700030O20Rik	ncRNA
ENSMUSG00000074170	72287	Plekhf1	protein-coding
NA	72288	2210402C17Rik	protein-coding
ENSMUSG00000092341	72289	Malat1	ncRNA
ENSMUSG00000044847	72290	Lsm11	protein-coding
NA	72292	2210009P08Rik	protein-coding
ENSMUSG00000021567	72293	Nkd2	protein-coding
ENSMUSG00000041263	72296	Rusc1	protein-coding
ENSMUSG00000031803	72297	B3gnt3	protein-coding
ENSMUSG00000062760	72301	1810041L15Rik	protein-coding
NA	72302	1810057I12Rik	protein-coding
ENSMUSG00000067231	72303	Cyp2c65	protein-coding
ENSMUSG00000114772	72305	2210404E10Rik	ncRNA
ENSMUSG00000071477	72306	Zfp777	protein-coding
ENSMUSG00000071632	72307	2510002D24Rik	protein-coding
ENSMUSG00000011158	72308	Brf1	protein-coding
ENSMUSG00000054871	72309	Tmem158	protein-coding
ENSMUSG00000004612	72310	Nkg7	protein-coding
NA	72311	2310004O12Rik	protein-coding
ENSMUSG00000070733	72313	Fryl	protein-coding
ENSMUSG00000041617	72315	Ccdc74a	protein-coding
ENSMUSG00000100335	72316	2310008N11Rik	ncRNA
ENSMUSG00000086438	72317	Asb17os	ncRNA
ENSMUSG00000018008	72318	Cyth4	protein-coding
ENSMUSG00000036955	72320	Kif1bp	protein-coding
ENSMUSG00000067150	72322	Xpo5	protein-coding
ENSMUSG00000039483	72323	Asb6	protein-coding
ENSMUSG00000017417	72324	Plxdc1	protein-coding
ENSMUSG00000001062	72325	Vps9d1	protein-coding
ENSMUSG00000073236	72326	2500004C02Rik	ncRNA
ENSMUSG00000074001	72330	Klhl40	protein-coding
NA	72331	2310021N16Rik	protein-coding
NA	72332	2610001N11Rik	protein-coding
ENSMUSG00000058056	72333	Palld	protein-coding
ENSMUSG00000045690	72338	Wdr89	protein-coding
ENSMUSG00000100860	72340	2010009K17Rik	ncRNA
ENSMUSG00000054836	72341	Elp6	protein-coding
NA	72342	Gm9727	pseudo
NA	72343	2600002B07Rik	protein-coding
ENSMUSG00000033909	72344	Usp36	protein-coding
ENSMUSG00000050332	72345	Amer1	protein-coding
NA	72347	2210011G09Rik	protein-coding
ENSMUSG00000003518	72349	Dusp3	protein-coding
ENSMUSG00000045064	72350	Zc2hc1c	protein-coding
ENSMUSG00000074925	72351	Ptar1	protein-coding
ENSMUSG00000025413	72354	Ttc4	protein-coding
ENSMUSG00000064284	72355	Cdpf1	protein-coding
ENSMUSG00000029559	72357	2210016L21Rik	protein-coding
NA	72358	2210411A11Rik	protein-coding
NA	72359	2210020O09Rik	protein-coding
ENSMUSG00000031877	72361	Ces2g	protein-coding
NA	72365	2210011K15Rik	ncRNA
ENSMUSG00000002345	72368	Borcs8	protein-coding
ENSMUSG00000071252	72371	2210408I21Rik	protein-coding
NA	72372	2210411G17Rik	protein-coding
ENSMUSG00000022598	72373	Psca	protein-coding
NA	72374	2210416J07Rik	protein-coding
NA	72375	2210412B16Rik	protein-coding
NA	72379	2210409O19Rik	protein-coding
ENSMUSG00000081766	72381	2210409E12Rik	pseudo
ENSMUSG00000063651	72383	Cnfn	protein-coding
ENSMUSG00000087259	72386	2610035D17Rik	ncRNA
ENSMUSG00000005251	72388	Ripk4	protein-coding
NA	72389	2310050P20Rik	protein-coding
ENSMUSG00000037628	72391	Cdkn3	protein-coding
ENSMUSG00000013495	72392	Tmem175	protein-coding
ENSMUSG00000023011	72393	Faim2	protein-coding
ENSMUSG00000085562	72395	2610028E06Rik	ncRNA
ENSMUSG00000046667	72397	Rbm12b1	protein-coding
ENSMUSG00000029458	72399	Brap	protein-coding
ENSMUSG00000021958	72400	Pinx1	protein-coding
ENSMUSG00000027075	72401	Slc43a1	protein-coding
ENSMUSG00000036769	72404	Wdr44	protein-coding
NA	72406	2310081O03Rik	protein-coding
NA	72411	3300002I10Rik	protein-coding
ENSMUSG00000037610	72413	Kcnmb2	protein-coding
ENSMUSG00000023940	72415	Sgo1	protein-coding
ENSMUSG00000024120	72416	Lrpprc	protein-coding
ENSMUSG00000075273	72421	Ttc30b	protein-coding
ENSMUSG00000027132	72425	Katnbl1	protein-coding
ENSMUSG00000070972	72429	Dnajc25	protein-coding
ENSMUSG00000030472	72431	Ceacam18	protein-coding
ENSMUSG00000055561	72432	Spink5	protein-coding
ENSMUSG00000030559	72433	Rab38	protein-coding
ENSMUSG00000057454	72434	Lypd3	protein-coding
NA	72435	2310065H11Rik	protein-coding
NA	72439	2610007B07Rik	protein-coding
ENSMUSG00000048668	72440	Rhno1	protein-coding
ENSMUSG00000032841	72446	Prr5l	protein-coding
ENSMUSG00000049305	72454	Ccdc71	protein-coding
ENSMUSG00000067873	72459	Htatsf1	protein-coding
NA	72460	2610011E03Rik	protein-coding
ENSMUSG00000061119	72461	Prcp	protein-coding
ENSMUSG00000058392	72462	Rrp1b	protein-coding
ENSMUSG00000094870	72465	Zfp131	protein-coding
NA	72468	2610204G07Rik	protein-coding
ENSMUSG00000020937	72469	Plcd3	protein-coding
ENSMUSG00000019838	72472	Slc16a10	protein-coding
ENSMUSG00000061887	72475	Ssbp3	protein-coding
ENSMUSG00000014353	72477	Tmem87b	protein-coding
ENSMUSG00000028383	72479	Hsdl2	protein-coding
ENSMUSG00000039485	72480	Tspyl4	protein-coding
ENSMUSG00000079671	72481	2610203C22Rik	ncRNA
ENSMUSG00000033701	72482	Acbd6	protein-coding
NA	72484	2610300M13Rik	ncRNA
ENSMUSG00000022120	72486	Rnf219	protein-coding
NA	72489	2610301H18Rik	protein-coding
NA	72493	2610202C22Rik	protein-coding
ENSMUSG00000085236	72495	2610206C17Rik	ncRNA
ENSMUSG00000089762	72500	Ier5l	protein-coding
ENSMUSG00000025200	72502	Cwf19l1	protein-coding
ENSMUSG00000010277	72503	2610507B11Rik	protein-coding
ENSMUSG00000054321	72504	Taf4b	protein-coding
NA	72505	2610319H10Rik	protein-coding
ENSMUSG00000037784	72507	Dzip1l	protein-coding
ENSMUSG00000020516	72508	Rps6kb1	protein-coding
ENSMUSG00000097040	72511	2610316D01Rik	ncRNA
ENSMUSG00000024349	72512	Tmem173	protein-coding
ENSMUSG00000047632	72514	Fgfbp3	protein-coding
ENSMUSG00000041057	72515	Wdr43	protein-coding
NA	72518	2610307P16Rik	ncRNA
ENSMUSG00000028221	72519	Tmem55a	protein-coding
ENSMUSG00000048997	72522	Atxn7l2	protein-coding
NA	72523	2700005E23Rik	protein-coding
NA	72527	2610529L02Rik	protein-coding
NA	72531	2610317O13Rik	protein-coding
ENSMUSG00000035561	72535	Aldh1b1	protein-coding
ENSMUSG00000033450	72536	Tagap	protein-coding
NA	72539	2700008E08Rik	protein-coding
NA	72541	2700003L17Rik	protein-coding
ENSMUSG00000029500	72542	Pgam5	protein-coding
ENSMUSG00000038740	72543	Mvb12b	protein-coding
ENSMUSG00000109941	72544	Exosc6	protein-coding
NA	72547	2700008L21Rik	protein-coding
ENSMUSG00000033589	72549	Reep4	protein-coding
ENSMUSG00000034189	72552	Hsdl1	protein-coding
ENSMUSG00000063785	72554	Utp14a	protein-coding
ENSMUSG00000022494	72555	Shisa9	protein-coding
ENSMUSG00000078768	72556	Zfp566	protein-coding
ENSMUSG00000043943	72560	Naalad2	protein-coding
ENSMUSG00000021496	72562	Pcbd2	protein-coding
NA	72563	2700068H02Rik	ncRNA
NA	72564	2700063P09Rik	protein-coding
ENSMUSG00000034485	72565	Uaca	protein-coding
ENSMUSG00000037608	72567	Bclaf1	protein-coding
ENSMUSG00000058729	72568	Lin9	protein-coding
ENSMUSG00000063145	72569	Bbs5	protein-coding
ENSMUSG00000051934	72572	Spats2	protein-coding
NA	72575	C430049B03Rik	ncRNA
ENSMUSG00000038347	72578	2700054A10Rik	ncRNA
ENSMUSG00000039531	72580	Zufsp	protein-coding
ENSMUSG00000031095	72584	Cul4b	protein-coding
ENSMUSG00000026344	72585	Lypd1	protein-coding
ENSMUSG00000029647	72587	Pan3	protein-coding
NA	72588	2700012I20Rik	ncRNA
ENSMUSG00000030718	72590	Ppme1	protein-coding
NA	72595	2700054A04Rik	protein-coding
NA	72596	2700054B07Rik	protein-coding
ENSMUSG00000022844	72599	Pdia5	protein-coding
NA	72603	2700033N17Rik	unknown
ENSMUSG00000056158	72605	Car10	protein-coding
ENSMUSG00000056900	72607	Usp13	protein-coding
NA	72608	2700069I18Rik	ncRNA
NA	72609	2700070H01Rik	ncRNA
ENSMUSG00000007812	72611	Zfp655	protein-coding
ENSMUSG00000038005	72612	Hpf1	protein-coding
ENSMUSG00000000167	72614	Pih1d2	protein-coding
ENSMUSG00000022515	72615	Anks3	protein-coding
NA	72617	2700088M07Rik	protein-coding
ENSMUSG00000015668	72621	Pdzd11	protein-coding
NA	72626	2700078F05Rik	protein-coding
ENSMUSG00000085696	72628	Hoxaas3	ncRNA
ENSMUSG00000074793	72630	Hspa12b	protein-coding
ENSMUSG00000094500	72632	Smim18	protein-coding
NA	72633	2810019C22Rik	protein-coding
ENSMUSG00000041912	72634	Tdrkh	protein-coding
ENSMUSG00000053091	72635	Lins1	protein-coding
NA	72638	2810017D21Rik	protein-coding
ENSMUSG00000074480	72640	Mex3a	protein-coding
ENSMUSG00000100119	72647	2700089I24Rik	ncRNA
ENSMUSG00000085763	72648	Smc2os	ncRNA
ENSMUSG00000029782	72649	Tmem209	protein-coding
ENSMUSG00000047635	72650	2810006K23Rik	protein-coding
ENSMUSG00000019659	72654	Ccdc12	protein-coding
ENSMUSG00000097195	72655	Snhg5	ncRNA
ENSMUSG00000040738	72656	Ints8	protein-coding
ENSMUSG00000076437	72657	Selenoh	protein-coding
ENSMUSG00000062198	72658	2700097O09Rik	protein-coding
ENSMUSG00000052584	72661	Serp2	protein-coding
ENSMUSG00000033166	72662	Dis3	protein-coding
NA	72665	2810039B14Rik	unknown
NA	72666	2810047J09Rik	protein-coding
ENSMUSG00000044876	72667	Zfp444	protein-coding
ENSMUSG00000054074	72668	Skida1	protein-coding
NA	72669	2810032G03Rik	ncRNA
ENSMUSG00000049164	72672	Zfp518a	protein-coding
ENSMUSG00000026457	72674	Adipor1	protein-coding
ENSMUSG00000100891	72677	2810049E08Rik	ncRNA
ENSMUSG00000028528	72685	Dnajc6	protein-coding
NA	72689	2810047F03Rik	protein-coding
ENSMUSG00000050105	72690	Grrp1	protein-coding
ENSMUSG00000033033	72691	Calhm2	protein-coding
ENSMUSG00000024095	72692	Hnrnpll	protein-coding
ENSMUSG00000036699	72693	Zcchc12	protein-coding
NA	72694	2810036E18Rik	protein-coding
NA	72697	2810043O03Rik	protein-coding
ENSMUSG00000090077	72699	Lime1	protein-coding
ENSMUSG00000028358	72701	Zfp618	protein-coding
ENSMUSG00000022440	72709	C1qtnf6	protein-coding
NA	72711	2810037O22Rik	protein-coding
NA	72712	2810038L03Rik	protein-coding
ENSMUSG00000033544	72713	Angptl1	protein-coding
NA	72716	2810047C21Rik1	ncRNA
NA	72719	2810040C05Rik	protein-coding
ENSMUSG00000030145	72720	Zfp248	protein-coding
ENSMUSG00000002017	72722	Fam98a	protein-coding
ENSMUSG00000059975	72723	Zfp74	protein-coding
ENSMUSG00000036430	72726	Tbcc	protein-coding
ENSMUSG00000071649	72727	B3gat3	protein-coding
ENSMUSG00000052298	72729	Cdc42se2	protein-coding
NA	72731	2810410P21Rik	protein-coding
NA	72735	Eldr	ncRNA
ENSMUSG00000021072	72736	Tmx1	protein-coding
ENSMUSG00000021327	72739	Zkscan3	protein-coding
ENSMUSG00000035762	72745	Tmem161b	protein-coding
ENSMUSG00000024424	72747	Ttc39c	protein-coding
ENSMUSG00000038422	72748	Hdhd3	protein-coding
ENSMUSG00000059323	72749	Tonsl	protein-coding
ENSMUSG00000041040	72750	Fam117b	protein-coding
ENSMUSG00000090260	72753	2810442N19Rik	ncRNA
ENSMUSG00000040964	72754	Arhgef10l	protein-coding
ENSMUSG00000039428	72759	Tmem135	protein-coding
NA	72763	2810439L12Rik	protein-coding
NA	72767	2810427A07Rik	protein-coding
ENSMUSG00000028999	72772	Rint1	protein-coding
NA	72773	2810449G22Rik	protein-coding
ENSMUSG00000032298	72774	Neil1	protein-coding
ENSMUSG00000007570	72775	Fance	protein-coding
ENSMUSG00000027959	72776	Sass6	protein-coding
NA	72777	2810455B08Rik	protein-coding
ENSMUSG00000038009	72778	Dnajc22	protein-coding
ENSMUSG00000019880	72780	Rspo3	protein-coding
NA	72781	2810468A05Rik	protein-coding
NA	72784	2810452K05Rik	protein-coding
NA	72785	2810474C18Rik	unknown
ENSMUSG00000028614	72787	Ndc1	protein-coding
ENSMUSG00000027831	72789	Veph1	protein-coding
ENSMUSG00000026227	72792	2810459M11Rik	protein-coding
ENSMUSG00000042298	72795	Ttc19	protein-coding
NA	72801	2810488O17Rik	protein-coding
NA	72804	9130017K11Rik	unknown
ENSMUSG00000021271	72805	Zfp839	protein-coding
ENSMUSG00000078994	72807	Zfp429	protein-coding
NA	72810	2810455D13Rik	protein-coding
ENSMUSG00000100876	72813	2810454H06Rik	ncRNA
ENSMUSG00000084966	72818	2810471M01Rik	ncRNA
NA	72820	2810461L16Rik	protein-coding
ENSMUSG00000070304	72821	Scn2b	protein-coding
NA	72822	2810455O05Rik	unknown
ENSMUSG00000052062	72823	Pard3b	protein-coding
NA	72824	2810457G06Rik	unknown
ENSMUSG00000032583	72825	Mon1a	protein-coding
ENSMUSG00000037808	72826	Fam76b	protein-coding
ENSMUSG00000032020	72828	Ubash3b	protein-coding
ENSMUSG00000032480	72831	Dhx30	protein-coding
ENSMUSG00000042401	72832	Crtac1	protein-coding
ENSMUSG00000091475	72834	2810468N07Rik	ncRNA
ENSMUSG00000024174	72836	Pot1b	protein-coding
NA	72837	2810487C13Rik	protein-coding
NA	72840	2810481J17Rik	protein-coding
ENSMUSG00000035529	72843	Prdm4	protein-coding
ENSMUSG00000033287	72844	Kctd17	protein-coding
NA	72845	2900024I21Rik	protein-coding
ENSMUSG00000051098	72852	Mblac2	protein-coding
NA	72854	2900034C19Rik	protein-coding
NA	72855	2900024D18Rik	protein-coding
NA	72860	2900017G11Rik	protein-coding
NA	72861	2900005I04Rik	unknown
NA	72864	2900018N21Rik	protein-coding
ENSMUSG00000051851	72865	Rtl8c	protein-coding
NA	72867	2900036C06Rik	protein-coding
NA	72868	2900022P04Rik	protein-coding
ENSMUSG00000057265	72873	Bbof1	protein-coding
NA	72876	2900009J20Rik	protein-coding
NA	72877	2900003A17Rik	protein-coding
NA	72880	2900027M19Rik	unknown
ENSMUSG00000001844	72881	Zdhhc4	protein-coding
NA	72883	2900035I09Rik	unknown
ENSMUSG00000003208	72886	Ccdc94	protein-coding
ENSMUSG00000031362	72891	Xlr4c	protein-coding
NA	72892	2900018K06Rik	protein-coding
NA	72893	2900040C04Rik	ncRNA
ENSMUSG00000034269	72895	Setd5	protein-coding
NA	72897	2900006B11Rik	protein-coding
ENSMUSG00000029348	72898	Asphd2	protein-coding
ENSMUSG00000068205	72899	Macrod2	protein-coding
ENSMUSG00000024099	72900	Ndufv2	protein-coding
NA	72901	2900011F02Rik	protein-coding
ENSMUSG00000054162	72902	Spock3	protein-coding
NA	72905	2900035J10Rik	protein-coding
NA	72906	2900042A17Rik	protein-coding
NA	72912	2900016D18Rik	protein-coding
NA	72913	2900006A17Rik	protein-coding
NA	72914	2900012M01Rik	protein-coding
NA	72915	2900017F05Rik	protein-coding
NA	72918	2900019E01Rik	protein-coding
NA	72919	2900019A20Rik	protein-coding
NA	72920	2900021C02Rik	protein-coding
ENSMUSG00000036469	72925	March1	protein-coding
ENSMUSG00000046240	72927	Hepacam	protein-coding
ENSMUSG00000024500	72930	Ppp2r2b	protein-coding
ENSMUSG00000044627	72931	Swi5	protein-coding
NA	72933	2900011G08Rik	protein-coding
NA	72934	2900006G07Rik	protein-coding
ENSMUSG00000021494	72935	Ddx41	protein-coding
ENSMUSG00000063172	72938	Hspb11	protein-coding
NA	72940	2900022M12Rik	protein-coding
NA	72941	2900042E19Rik	protein-coding
NA	72942	2900045O03Rik	unknown
NA	72943	2900018E21Rik	protein-coding
