ensembl_gene_id	gene_id	symbol	type
NA	4566	TRNK	tRNA
NA	4567	TRNL1	tRNA
NA	4568	TRNL2	tRNA
NA	4569	TRNM	tRNA
NA	4570	TRNN	tRNA
NA	4571	TRNP	tRNA
NA	4572	TRNQ	tRNA
NA	4573	TRNR	tRNA
NA	4574	TRNS1	tRNA
NA	4575	TRNS2	tRNA
NA	4576	TRNT	tRNA
NA	4577	TRNV	tRNA
NA	4578	TRNW	tRNA
NA	4579	TRNY	tRNA
ENSG00000173171	4580	MTX1	protein-coding
NA	4581	MTX1P1	pseudo
ENSG00000185499	4582	MUC1	protein-coding
NA	4583	MUC2	protein-coding
ENSG00000169894	4584	MUC3A	protein-coding
ENSG00000145113	4585	MUC4	protein-coding
ENSG00000215182	4586	MUC5AC	protein-coding
ENSG00000184956	4588	MUC6	protein-coding
ENSG00000171195	4589	MUC7	protein-coding
ENSG00000108395	4591	TRIM37	protein-coding
ENSG00000030304	4593	MUSK	protein-coding
ENSG00000146085	4594	MUT	protein-coding
ENSG00000132781	4595	MUTYH	protein-coding
ENSG00000167508	4597	MVD	protein-coding
ENSG00000110921	4598	MVK	protein-coding
ENSG00000157601	4599	MX1	protein-coding
ENSG00000183486	4600	MX2	protein-coding
ENSG00000119950	4601	MXI1	protein-coding
ENSG00000118513	4602	MYB	protein-coding
ENSG00000185697	4603	MYBL1	protein-coding
ENSG00000196091	4604	MYBPC1	protein-coding
ENSG00000101057	4605	MYBL2	protein-coding
ENSG00000086967	4606	MYBPC2	protein-coding
ENSG00000134571	4607	MYBPC3	protein-coding
ENSG00000133055	4608	MYBPH	protein-coding
ENSG00000136997	4609	MYC	protein-coding
ENSG00000116990	4610	MYCL	protein-coding
NA	4611	MYCLP1	pseudo
ENSG00000134323	4613	MYCN	protein-coding
ENSG00000172936	4615	MYD88	protein-coding
ENSG00000099860	4616	GADD45B	protein-coding
ENSG00000111049	4617	MYF5	protein-coding
ENSG00000111046	4618	MYF6	protein-coding
ENSG00000109061	4619	MYH1	protein-coding
ENSG00000125414	4620	MYH2	protein-coding
ENSG00000109063	4621	MYH3	protein-coding
ENSG00000264424	4622	MYH4	protein-coding
ENSG00000197616	4624	MYH6	protein-coding
ENSG00000092054	4625	MYH7	protein-coding
ENSG00000133020	4626	MYH8	protein-coding
ENSG00000100345	4627	MYH9	protein-coding
ENSG00000133026	4628	MYH10	protein-coding
ENSG00000133392	4629	MYH11	protein-coding
ENSG00000168530	4632	MYL1	protein-coding
ENSG00000111245	4633	MYL2	protein-coding
ENSG00000160808	4634	MYL3	protein-coding
ENSG00000198336	4635	MYL4	protein-coding
ENSG00000215375	4636	MYL5	protein-coding
ENSG00000092841	4637	MYL6	protein-coding
ENSG00000065534	4638	MYLK	protein-coding
ENSG00000166866	4640	MYO1A	protein-coding
ENSG00000197879	4641	MYO1C	protein-coding
ENSG00000176658	4642	MYO1D	protein-coding
ENSG00000157483	4643	MYO1E	protein-coding
ENSG00000197535	4644	MYO5A	protein-coding
ENSG00000167306	4645	MYO5B	protein-coding
ENSG00000196586	4646	MYO6	protein-coding
ENSG00000137474	4647	MYO7A	protein-coding
ENSG00000169994	4648	MYO7B	protein-coding
ENSG00000066933	4649	MYO9A	protein-coding
ENSG00000099331	4650	MYO9B	protein-coding
ENSG00000145555	4651	MYO10	protein-coding
ENSG00000034971	4653	MYOC	protein-coding
ENSG00000129152	4654	MYOD1	protein-coding
NA	4655	MYSA	protein-coding
ENSG00000122180	4656	MYOG	protein-coding
NA	4657	MYP1	unknown
NA	4658	MYP2	unknown
ENSG00000058272	4659	PPP1R12A	protein-coding
ENSG00000077157	4660	PPP1R12B	protein-coding
ENSG00000196132	4661	MYT1	protein-coding
ENSG00000138386	4664	NAB1	protein-coding
ENSG00000166886	4665	NAB2	protein-coding
ENSG00000196531	4666	NACA	protein-coding
ENSG00000198951	4668	NAGA	protein-coding
ENSG00000108784	4669	NAGLU	protein-coding
ENSG00000099783	4670	HNRNPM	protein-coding
ENSG00000249437	4671	NAIP	protein-coding
ENSG00000187109	4673	NAP1L1	protein-coding
ENSG00000186462	4674	NAP1L2	protein-coding
ENSG00000186310	4675	NAP1L3	protein-coding
ENSG00000205531	4676	NAP1L4	protein-coding
ENSG00000134440	4677	NARS	protein-coding
ENSG00000132780	4678	NASP	protein-coding
ENSG00000086548	4680	CEACAM6	protein-coding
ENSG00000158747	4681	NBL1	protein-coding
ENSG00000103274	4682	NUBP1	protein-coding
ENSG00000104320	4683	NBN	protein-coding
ENSG00000149294	4684	NCAM1	protein-coding
ENSG00000154654	4685	NCAM2	protein-coding
ENSG00000136937	4686	NCBP1	protein-coding
ENSG00000116701	4688	NCF2	protein-coding
ENSG00000100365	4689	NCF4	protein-coding
ENSG00000158092	4690	NCK1	protein-coding
ENSG00000115053	4691	NCL	protein-coding
ENSG00000182636	4692	NDN	protein-coding
ENSG00000124479	4693	NDP	protein-coding
ENSG00000125356	4694	NDUFA1	protein-coding
ENSG00000131495	4695	NDUFA2	protein-coding
ENSG00000170906	4696	NDUFA3	protein-coding
ENSG00000189043	4697	NDUFA4	protein-coding
ENSG00000128609	4698	NDUFA5	protein-coding
NA	4699	NDUFA5P1	pseudo
ENSG00000184983	4700	NDUFA6	protein-coding
ENSG00000267855	4701	NDUFA7	protein-coding
ENSG00000119421	4702	NDUFA8	protein-coding
ENSG00000183091	4703	NEB	protein-coding
ENSG00000139180	4704	NDUFA9	protein-coding
ENSG00000130414	4705	NDUFA10	protein-coding
ENSG00000004779	4706	NDUFAB1	protein-coding
ENSG00000183648	4707	NDUFB1	protein-coding
ENSG00000090266	4708	NDUFB2	protein-coding
ENSG00000119013	4709	NDUFB3	protein-coding
ENSG00000065518	4710	NDUFB4	protein-coding
ENSG00000136521	4711	NDUFB5	protein-coding
ENSG00000165264	4712	NDUFB6	protein-coding
ENSG00000099795	4713	NDUFB7	protein-coding
ENSG00000166136	4714	NDUFB8	protein-coding
ENSG00000147684	4715	NDUFB9	protein-coding
ENSG00000140990	4716	NDUFB10	protein-coding
ENSG00000109390	4717	NDUFC1	protein-coding
ENSG00000151366	4718	NDUFC2	protein-coding
ENSG00000023228	4719	NDUFS1	protein-coding
ENSG00000158864	4720	NDUFS2	protein-coding
ENSG00000213619	4722	NDUFS3	protein-coding
ENSG00000167792	4723	NDUFV1	protein-coding
ENSG00000164258	4724	NDUFS4	protein-coding
ENSG00000168653	4725	NDUFS5	protein-coding
ENSG00000145494	4726	NDUFS6	protein-coding
ENSG00000110717	4728	NDUFS8	protein-coding
ENSG00000178127	4729	NDUFV2	protein-coding
NA	4730	NDUFV2P1	pseudo
ENSG00000160194	4731	NDUFV3	protein-coding
ENSG00000185721	4733	DRG1	protein-coding
ENSG00000069869	4734	NEDD4	protein-coding
ENSG00000168385	4735	SEPT2	protein-coding
ENSG00000198755	4736	RPL10A	protein-coding
ENSG00000129559	4738	NEDD8	protein-coding
ENSG00000111859	4739	NEDD9	protein-coding
ENSG00000104722	4741	NEFM	protein-coding
ENSG00000100285	4744	NEFH	protein-coding
ENSG00000165973	4745	NELL1	protein-coding
ENSG00000277586	4747	NEFL	protein-coding
ENSG00000137601	4750	NEK1	protein-coding
ENSG00000117650	4751	NEK2	protein-coding
ENSG00000136098	4752	NEK3	protein-coding
ENSG00000184613	4753	NELL2	protein-coding
ENSG00000067141	4756	NEO1	protein-coding
ENSG00000204386	4758	NEU1	protein-coding
ENSG00000115488	4759	NEU2	protein-coding
ENSG00000162992	4760	NEUROD1	protein-coding
ENSG00000171532	4761	NEUROD2	protein-coding
ENSG00000181965	4762	NEUROG1	protein-coding
ENSG00000196712	4763	NF1	protein-coding
NA	4764	NF1P3	pseudo
NA	4768	NF1P5	pseudo
ENSG00000186575	4771	NF2	protein-coding
ENSG00000131196	4772	NFATC1	protein-coding
ENSG00000101096	4773	NFATC2	protein-coding
ENSG00000162599	4774	NFIA	protein-coding
ENSG00000072736	4775	NFATC3	protein-coding
ENSG00000100968	4776	NFATC4	protein-coding
ENSG00000123405	4778	NFE2	protein-coding
ENSG00000082641	4779	NFE2L1	protein-coding
ENSG00000116044	4780	NFE2L2	protein-coding
ENSG00000147862	4781	NFIB	protein-coding
ENSG00000141905	4782	NFIC	protein-coding
ENSG00000165030	4783	NFIL3	protein-coding
ENSG00000008441	4784	NFIX	protein-coding
ENSG00000109320	4790	NFKB1	protein-coding
ENSG00000077150	4791	NFKB2	protein-coding
ENSG00000100906	4792	NFKBIA	protein-coding
ENSG00000104825	4793	NFKBIB	protein-coding
ENSG00000146232	4794	NFKBIE	protein-coding
ENSG00000204498	4795	NFKBIL1	protein-coding
ENSG00000160949	4796	TONSL	protein-coding
ENSG00000170322	4798	NFRKB	protein-coding
ENSG00000086102	4799	NFX1	protein-coding
ENSG00000001167	4800	NFYA	protein-coding
ENSG00000120837	4801	NFYB	protein-coding
ENSG00000066136	4802	NFYC	protein-coding
ENSG00000134259	4803	NGF	protein-coding
ENSG00000064300	4804	NGFR	protein-coding
NA	4805	NHCP1	unknown
ENSG00000171786	4807	NHLH1	protein-coding
ENSG00000177551	4808	NHLH2	protein-coding
ENSG00000100138	4809	SNU13	protein-coding
ENSG00000188158	4810	NHS	protein-coding
ENSG00000116962	4811	NID1	protein-coding
NA	4812	NIDDM1	unknown
NA	4813	NIDDM2	unknown
ENSG00000131669	4814	NINJ1	protein-coding
ENSG00000171840	4815	NINJ2	protein-coding
ENSG00000158793	4817	NIT1	protein-coding
ENSG00000105374	4818	NKG7	protein-coding
NA	4819	NKS1	unknown
ENSG00000114857	4820	NKTR	protein-coding
ENSG00000125820	4821	NKX2-2	protein-coding
ENSG00000167034	4824	NKX3-1	protein-coding
ENSG00000163623	4825	NKX6-1	protein-coding
ENSG00000053438	4826	NNAT	protein-coding
NA	4827	NM	unknown
ENSG00000197696	4828	NMB	protein-coding
ENSG00000135577	4829	NMBR	protein-coding
ENSG00000239672	4830	NME1	protein-coding
ENSG00000243678	4831	NME2	protein-coding
ENSG00000103024	4832	NME3	protein-coding
ENSG00000103202	4833	NME4	protein-coding
ENSG00000124588	4835	NQO2	protein-coding
ENSG00000136448	4836	NMT1	protein-coding
ENSG00000166741	4837	NNMT	protein-coding
ENSG00000156574	4838	NODAL	protein-coding
ENSG00000111641	4839	NOP2	protein-coding
ENSG00000147140	4841	NONO	protein-coding
ENSG00000089250	4842	NOS1	protein-coding
ENSG00000007171	4843	NOS2	protein-coding
ENSG00000164867	4846	NOS3	protein-coding
ENSG00000111596	4848	CNOT2	protein-coding
ENSG00000088038	4849	CNOT3	protein-coding
ENSG00000080802	4850	CNOT4	protein-coding
ENSG00000148400	4851	NOTCH1	protein-coding
ENSG00000122585	4852	NPY	protein-coding
ENSG00000134250	4853	NOTCH2	protein-coding
ENSG00000074181	4854	NOTCH3	protein-coding
ENSG00000204301	4855	NOTCH4	protein-coding
ENSG00000136999	4856	NOV	protein-coding
ENSG00000139910	4857	NOVA1	protein-coding
ENSG00000104967	4858	NOVA2	protein-coding
ENSG00000198805	4860	PNP	protein-coding
ENSG00000130751	4861	NPAS1	protein-coding
ENSG00000170485	4862	NPAS2	protein-coding
ENSG00000149308	4863	NPAT	protein-coding
ENSG00000141458	4864	NPC1	protein-coding
ENSG00000144061	4867	NPHP1	protein-coding
ENSG00000161270	4868	NPHS1	protein-coding
ENSG00000181163	4869	NPM1	protein-coding
NA	4870	NPM1P1	pseudo
NA	4871	NPM1P2	pseudo
NA	4872	NPM1P3	pseudo
NA	4874	NPM1P5	pseudo
NA	4875	NPM1P6	pseudo
NA	4877	NT3	protein-coding
ENSG00000175206	4878	NPPA	protein-coding
ENSG00000120937	4879	NPPB	protein-coding
ENSG00000163273	4880	NPPC	protein-coding
ENSG00000169418	4881	NPR1	protein-coding
ENSG00000159899	4882	NPR2	protein-coding
ENSG00000113389	4883	NPR3	protein-coding
ENSG00000171246	4884	NPTX1	protein-coding
ENSG00000106236	4885	NPTX2	protein-coding
ENSG00000164128	4886	NPY1R	protein-coding
ENSG00000185149	4887	NPY2R	protein-coding
ENSG00000226306	4888	NPY6R	pseudo
ENSG00000164129	4889	NPY5R	protein-coding
ENSG00000110911	4891	SLC11A2	protein-coding
ENSG00000197893	4892	NRAP	protein-coding
ENSG00000213281	4893	NRAS	protein-coding
ENSG00000091129	4897	NRCAM	protein-coding
ENSG00000078618	4898	NRDC	protein-coding
ENSG00000106459	4899	NRF1	protein-coding
ENSG00000154146	4900	NRGN	protein-coding
ENSG00000129535	4901	NRL	protein-coding
ENSG00000171119	4902	NRTN	protein-coding
ENSG00000065978	4904	YBX1	protein-coding
ENSG00000073969	4905	NSF	protein-coding
ENSG00000135318	4907	NT5E	protein-coding
ENSG00000185652	4908	NTF3	protein-coding
ENSG00000225950	4909	NTF4	protein-coding
NA	4910	NTF6A	pseudo
NA	4911	NTF6B	pseudo
NA	4912	NTF6G	pseudo
ENSG00000065057	4913	NTHL1	protein-coding
ENSG00000198400	4914	NTRK1	protein-coding
ENSG00000148053	4915	NTRK2	protein-coding
ENSG00000140538	4916	NTRK3	protein-coding
ENSG00000162068	4917	NTN3	protein-coding
ENSG00000185483	4919	ROR1	protein-coding
ENSG00000169071	4920	ROR2	protein-coding
ENSG00000162733	4921	DDR2	protein-coding
ENSG00000133636	4922	NTS	protein-coding
ENSG00000101188	4923	NTSR1	protein-coding
ENSG00000104805	4924	NUCB1	protein-coding
ENSG00000070081	4925	NUCB2	protein-coding
ENSG00000137497	4926	NUMA1	protein-coding
ENSG00000108559	4927	NUP88	protein-coding
ENSG00000110713	4928	NUP98	protein-coding
ENSG00000153234	4929	NR4A2	protein-coding
ENSG00000143748	4931	NVL	protein-coding
NA	4933	NYS2	unknown
NA	4934	NYS3	unknown
ENSG00000101850	4935	GPR143	protein-coding
NA	4936	OA3	unknown
NA	4937	OAP	unknown
ENSG00000089127	4938	OAS1	protein-coding
ENSG00000111335	4939	OAS2	protein-coding
ENSG00000111331	4940	OAS3	protein-coding
NA	4941	OASD	unknown
ENSG00000065154	4942	OAT	protein-coding
ENSG00000068354	4943	TBC1D25	protein-coding
NA	4945	OATP1	pseudo
ENSG00000104904	4946	OAZ1	protein-coding
ENSG00000180304	4947	OAZ2	protein-coding
ENSG00000104044	4948	OCA2	protein-coding
ENSG00000135175	4951	OCM2	protein-coding
ENSG00000122126	4952	OCRL	protein-coding
ENSG00000115758	4953	ODC1	protein-coding
NA	4954	ODCP	pseudo
ENSG00000155087	4956	ODF1	protein-coding
ENSG00000136811	4957	ODF2	protein-coding
ENSG00000127083	4958	OMD	protein-coding
NA	4961	OED	unknown
NA	4963	OFC1	unknown
NA	4964	OFC2	unknown
NA	4965	OFC3	unknown
ENSG00000105953	4967	OGDH	protein-coding
ENSG00000114026	4968	OGG1	protein-coding
ENSG00000106809	4969	OGN	protein-coding
ENSG00000173391	4973	OLR1	protein-coding
ENSG00000126861	4974	OMG	protein-coding
ENSG00000254550	4975	OMP	protein-coding
ENSG00000198836	4976	OPA1	protein-coding
NA	4977	OPA2	unknown
ENSG00000183715	4978	OPCML	protein-coding
NA	4981	OPEM	unknown
ENSG00000164761	4982	TNFRSF11B	protein-coding
ENSG00000079482	4983	OPHN1	protein-coding
ENSG00000116329	4985	OPRD1	protein-coding
ENSG00000082556	4986	OPRK1	protein-coding
ENSG00000125510	4987	OPRL1	protein-coding
ENSG00000112038	4988	OPRM1	protein-coding
ENSG00000184302	4990	SIX6	protein-coding
ENSG00000184166	4991	OR1D2	protein-coding
ENSG00000168124	4992	OR1F1	protein-coding
ENSG00000168158	4993	OR2C1	protein-coding
ENSG00000180090	4994	OR3A1	protein-coding
ENSG00000221882	4995	OR3A2	protein-coding
ENSG00000085840	4998	ORC1	protein-coding
ENSG00000115942	4999	ORC2	protein-coding
ENSG00000115947	5000	ORC4	protein-coding
ENSG00000164815	5001	ORC5	protein-coding
ENSG00000110628	5002	SLC22A18	protein-coding
ENSG00000254827	5003	SLC22A18AS	protein-coding
ENSG00000229314	5004	ORM1	protein-coding
ENSG00000228278	5005	ORM2	protein-coding
ENSG00000110048	5007	OSBP	protein-coding
ENSG00000099985	5008	OSM	protein-coding
ENSG00000036473	5009	OTC	protein-coding
ENSG00000013297	5010	CLDN11	protein-coding
NA	5012	OTSC1	unknown
ENSG00000115507	5013	OTX1	protein-coding
ENSG00000165588	5015	OTX2	protein-coding
ENSG00000085465	5016	OVGP1	protein-coding
ENSG00000172818	5017	OVOL1	protein-coding
ENSG00000155463	5018	OXA1L	protein-coding
ENSG00000083720	5019	OXCT1	protein-coding
ENSG00000101405	5020	OXT	protein-coding
ENSG00000180914	5021	OXTR	protein-coding
ENSG00000108405	5023	P2RX1	protein-coding
ENSG00000109991	5024	P2RX3	protein-coding
ENSG00000135124	5025	P2RX4	protein-coding
ENSG00000083454	5026	P2RX5	protein-coding
ENSG00000089041	5027	P2RX7	protein-coding
ENSG00000169860	5028	P2RY1	protein-coding
ENSG00000175591	5029	P2RY2	protein-coding
ENSG00000186912	5030	P2RY4	protein-coding
ENSG00000171631	5031	P2RY6	protein-coding
ENSG00000244165	5032	P2RY11	protein-coding
ENSG00000122884	5033	P4HA1	protein-coding
ENSG00000185624	5034	P4HB	protein-coding
ENSG00000170515	5036	PA2G4	protein-coding
ENSG00000089220	5037	PEBP1	protein-coding
ENSG00000151846	5042	PABPC3	protein-coding
NA	5043	PABX	other
NA	5044	PABY	other
ENSG00000140564	5045	FURIN	protein-coding
ENSG00000140479	5046	PCSK6	protein-coding
ENSG00000122133	5047	PAEP	protein-coding
ENSG00000007168	5048	PAFAH1B1	protein-coding
ENSG00000168092	5049	PAFAH1B2	protein-coding
ENSG00000079462	5050	PAFAH1B3	protein-coding
ENSG00000158006	5051	PAFAH2	protein-coding
ENSG00000117450	5052	PRDX1	protein-coding
ENSG00000171759	5053	PAH	protein-coding
ENSG00000106366	5054	SERPINE1	protein-coding
ENSG00000197632	5055	SERPINB2	protein-coding
ENSG00000149269	5058	PAK1	protein-coding
ENSG00000180370	5062	PAK2	protein-coding
ENSG00000077264	5063	PAK3	protein-coding
ENSG00000099864	5064	PALM	protein-coding
ENSG00000145730	5066	PAM	protein-coding
ENSG00000113805	5067	CNTN3	protein-coding
ENSG00000172016	5068	REG3A	protein-coding
ENSG00000182752	5069	PAPPA	protein-coding
ENSG00000185345	5071	PRKN	protein-coding
NA	5072	PARK3	unknown
ENSG00000140694	5073	PARN	protein-coding
ENSG00000177425	5074	PAWR	protein-coding
ENSG00000125813	5075	PAX1	protein-coding
ENSG00000075891	5076	PAX2	protein-coding
ENSG00000135903	5077	PAX3	protein-coding
ENSG00000106331	5078	PAX4	protein-coding
ENSG00000196092	5079	PAX5	protein-coding
ENSG00000007372	5080	PAX6	protein-coding
ENSG00000009709	5081	PAX7	protein-coding
ENSG00000136940	5082	PDCL	protein-coding
ENSG00000198807	5083	PAX9	protein-coding
NA	5084	PBG1	protein-coding
ENSG00000185630	5087	PBX1	protein-coding
NA	5088	PBX2P1	pseudo
ENSG00000204304	5089	PBX2	protein-coding
ENSG00000167081	5090	PBX3	protein-coding
ENSG00000173599	5091	PC	protein-coding
ENSG00000166228	5092	PCBD1	protein-coding
ENSG00000169564	5093	PCBP1	protein-coding
ENSG00000197111	5094	PCBP2	protein-coding
ENSG00000175198	5095	PCCA	protein-coding
ENSG00000114054	5096	PCCB	protein-coding
ENSG00000156453	5097	PCDH1	protein-coding
ENSG00000240184	5098	PCDHGC3	protein-coding
ENSG00000169851	5099	PCDH7	protein-coding
ENSG00000136099	5100	PCDH8	protein-coding
ENSG00000184226	5101	PCDH9	protein-coding
ENSG00000188488	5104	SERPINA5	protein-coding
ENSG00000124253	5105	PCK1	protein-coding
ENSG00000100889	5106	PCK2	protein-coding
ENSG00000078674	5108	PCM1	protein-coding
ENSG00000120265	5110	PCMT1	protein-coding
ENSG00000132646	5111	PCNA	protein-coding
ENSG00000160299	5116	PCNT	protein-coding
ENSG00000106333	5118	PCOLCE	protein-coding
ENSG00000131165	5119	CHMP1A	protein-coding
NA	5120	PCOS1	unknown
ENSG00000183036	5121	PCP4	protein-coding
ENSG00000175426	5122	PCSK1	protein-coding
ENSG00000099139	5125	PCSK5	protein-coding
ENSG00000125851	5126	PCSK2	protein-coding
ENSG00000102225	5127	CDK16	protein-coding
ENSG00000059758	5128	CDK17	protein-coding
ENSG00000117266	5129	CDK18	protein-coding
ENSG00000161217	5130	PCYT1A	protein-coding
NA	5131	PDB1	unknown
ENSG00000116703	5132	PDC	protein-coding
ENSG00000188389	5133	PDCD1	protein-coding
ENSG00000071994	5134	PDCD2	protein-coding
ENSG00000115252	5136	PDE1A	protein-coding
ENSG00000154678	5137	PDE1C	protein-coding
ENSG00000186642	5138	PDE2A	protein-coding
ENSG00000172572	5139	PDE3A	protein-coding
ENSG00000152270	5140	PDE3B	protein-coding
ENSG00000065989	5141	PDE4A	protein-coding
ENSG00000184588	5142	PDE4B	protein-coding
ENSG00000105650	5143	PDE4C	protein-coding
ENSG00000113448	5144	PDE4D	protein-coding
ENSG00000132915	5145	PDE6A	protein-coding
ENSG00000095464	5146	PDE6C	protein-coding
ENSG00000156973	5147	PDE6D	protein-coding
ENSG00000185527	5148	PDE6G	protein-coding
ENSG00000139053	5149	PDE6H	protein-coding
ENSG00000205268	5150	PDE7A	protein-coding
ENSG00000073417	5151	PDE8A	protein-coding
ENSG00000160191	5152	PDE9A	protein-coding
ENSG00000123360	5153	PDE1B	protein-coding
ENSG00000197461	5154	PDGFA	protein-coding
ENSG00000100311	5155	PDGFB	protein-coding
ENSG00000134853	5156	PDGFRA	protein-coding
ENSG00000104213	5157	PDGFRL	protein-coding
ENSG00000133256	5158	PDE6B	protein-coding
ENSG00000113721	5159	PDGFRB	protein-coding
ENSG00000131828	5160	PDHA1	protein-coding
ENSG00000163114	5161	PDHA2	protein-coding
ENSG00000168291	5162	PDHB	protein-coding
ENSG00000152256	5163	PDK1	protein-coding
ENSG00000005882	5164	PDK2	protein-coding
ENSG00000067992	5165	PDK3	protein-coding
ENSG00000004799	5166	PDK4	protein-coding
ENSG00000197594	5167	ENPP1	protein-coding
ENSG00000136960	5168	ENPP2	protein-coding
ENSG00000154269	5169	ENPP3	protein-coding
ENSG00000140992	5170	PDPK1	protein-coding
NA	5171	PDR	unknown
ENSG00000091137	5172	SLC26A4	protein-coding
ENSG00000101327	5173	PDYN	protein-coding
ENSG00000174827	5174	PDZK1	protein-coding
ENSG00000261371	5175	PECAM1	protein-coding
ENSG00000132386	5176	SERPINF1	protein-coding
NA	5177	PEE1	unknown
ENSG00000198300	5178	PEG3	protein-coding
ENSG00000181195	5179	PENK	protein-coding
NA	5182	PEPB	protein-coding
NA	5183	PEPC	protein-coding
ENSG00000124299	5184	PEPD	protein-coding
NA	5185	PEPE	protein-coding
ENSG00000179094	5187	PER1	protein-coding
ENSG00000059691	5188	GATB	protein-coding
ENSG00000127980	5189	PEX1	protein-coding
ENSG00000124587	5190	PEX6	protein-coding
ENSG00000112357	5191	PEX7	protein-coding
ENSG00000157911	5192	PEX10	protein-coding
ENSG00000108733	5193	PEX12	protein-coding
ENSG00000162928	5194	PEX13	protein-coding
ENSG00000142655	5195	PEX14	protein-coding
ENSG00000163737	5196	PF4	protein-coding
ENSG00000109272	5197	PF4V1	protein-coding
ENSG00000178921	5198	PFAS	protein-coding
ENSG00000126759	5199	CFP	protein-coding
ENSG00000113068	5201	PFDN1	protein-coding
ENSG00000143256	5202	PFDN2	protein-coding
ENSG00000101132	5203	PFDN4	protein-coding
ENSG00000123349	5204	PFDN5	protein-coding
ENSG00000081923	5205	ATP8B1	protein-coding
ENSG00000158571	5207	PFKFB1	protein-coding
ENSG00000123836	5208	PFKFB2	protein-coding
ENSG00000170525	5209	PFKFB3	protein-coding
ENSG00000114268	5210	PFKFB4	protein-coding
ENSG00000141959	5211	PFKL	protein-coding
ENSG00000205221	5212	VIT	protein-coding
ENSG00000152556	5213	PFKM	protein-coding
ENSG00000067057	5214	PFKP	protein-coding
ENSG00000108518	5216	PFN1	protein-coding
ENSG00000070087	5217	PFN2	protein-coding
ENSG00000058091	5218	CDK14	protein-coding
ENSG00000256713	5222	PGA5	protein-coding
ENSG00000171314	5223	PGAM1	protein-coding
ENSG00000164708	5224	PGAM2	protein-coding
ENSG00000096088	5225	PGC	protein-coding
ENSG00000142657	5226	PGD	protein-coding
ENSG00000119630	5228	PGF	protein-coding
ENSG00000164219	5229	PGGT1B	protein-coding
ENSG00000102144	5230	PGK1	protein-coding
NA	5231	PGK1P1	pseudo
ENSG00000170950	5232	PGK2	protein-coding
NA	5233	PGK1P2	pseudo
ENSG00000079739	5236	PGM1	protein-coding
ENSG00000013375	5238	PGM3	protein-coding
ENSG00000154330	5239	PGM5	protein-coding
ENSG00000082175	5241	PGR	protein-coding
ENSG00000085563	5243	ABCB1	protein-coding
ENSG00000005471	5244	ABCB4	protein-coding
ENSG00000167085	5245	PHB	protein-coding
NA	5246	PHBP1	pseudo
ENSG00000075415	5250	SLC25A3	protein-coding
ENSG00000102174	5251	PHEX	protein-coding
ENSG00000112511	5252	PHF1	protein-coding
ENSG00000197724	5253	PHF2	protein-coding
ENSG00000067177	5255	PHKA1	protein-coding
ENSG00000044446	5256	PHKA2	protein-coding
ENSG00000102893	5257	PHKB	protein-coding
NA	5258	PHKBP1	pseudo
NA	5259	PHKBP2	pseudo
ENSG00000164776	5260	PHKG1	protein-coding
ENSG00000156873	5261	PHKG2	protein-coding
NA	5262	PHKG1P3	pseudo
ENSG00000107537	5264	PHYH	protein-coding
ENSG00000197249	5265	SERPINA1	protein-coding
ENSG00000124102	5266	PI3	protein-coding
ENSG00000100665	5267	SERPINA4	protein-coding
ENSG00000206075	5268	SERPINB5	protein-coding
ENSG00000124570	5269	SERPINB6	protein-coding
ENSG00000135919	5270	SERPINE2	protein-coding
ENSG00000166401	5271	SERPINB8	protein-coding
ENSG00000170542	5272	SERPINB9	protein-coding
ENSG00000242550	5273	SERPINB10	protein-coding
ENSG00000163536	5274	SERPINI1	protein-coding
ENSG00000197641	5275	SERPINB13	protein-coding
ENSG00000114204	5276	SERPINI2	protein-coding
ENSG00000165195	5277	PIGA	protein-coding
NA	5278	PIGAP1	pseudo
ENSG00000135845	5279	PIGC	protein-coding
NA	5280	PIGCP1	pseudo
ENSG00000151665	5281	PIGF	protein-coding
NA	5282	PIGFP1	pseudo
ENSG00000100564	5283	PIGH	protein-coding
ENSG00000162896	5284	PIGR	protein-coding
ENSG00000011405	5286	PIK3C2A	protein-coding
ENSG00000133056	5287	PIK3C2B	protein-coding
ENSG00000139144	5288	PIK3C2G	protein-coding
ENSG00000078142	5289	PIK3C3	protein-coding
ENSG00000121879	5290	PIK3CA	protein-coding
ENSG00000051382	5291	PIK3CB	protein-coding
ENSG00000137193	5292	PIM1	protein-coding
ENSG00000171608	5293	PIK3CD	protein-coding
ENSG00000105851	5294	PIK3CG	protein-coding
ENSG00000145675	5295	PIK3R1	protein-coding
ENSG00000105647	5296	PIK3R2	protein-coding
ENSG00000241973	5297	PI4KA	protein-coding
ENSG00000143393	5298	PI4KB	protein-coding
ENSG00000127445	5300	PIN1	protein-coding
ENSG00000229359	5301	PIN1P1	pseudo
ENSG00000102309	5303	PIN4	protein-coding
ENSG00000159763	5304	PIP	protein-coding
ENSG00000150867	5305	PIP4K2A	protein-coding
ENSG00000174238	5306	PITPNA	protein-coding
ENSG00000069011	5307	PITX1	protein-coding
ENSG00000164093	5308	PITX2	protein-coding
ENSG00000107859	5309	PITX3	protein-coding
ENSG00000008710	5310	PKD1	protein-coding
ENSG00000118762	5311	PKD2	protein-coding
NA	5312	PKD3	unknown
ENSG00000143627	5313	PKLR	protein-coding
ENSG00000170927	5314	PKHD1	protein-coding
