ensembl_gene_id	gene_id	symbol	type
NA	84011	Atp9a	protein-coding
ENSRNOG00000007509	84012	Slc1a6	protein-coding
ENSRNOG00000009630	84013	Hsd17b12	protein-coding
ENSRNOG00000013461	84014	Ralbp1	protein-coding
NA	84015	Ttn	protein-coding
ENSRNOG00000004013	84016	Grip1	protein-coding
ENSRNOG00000042460	84017	Hmga2	protein-coding
ENSRNOG00000017114	84018	Synj2	protein-coding
ENSRNOG00000033133	84019	Nae1	protein-coding
ENSRNOG00000020532	84020	Kcnq1	protein-coding
ENSRNOG00000001389	84021	Irs3	protein-coding
ENSRNOG00000024119	84022	Ghsr	protein-coding
ENSRNOG00000013240	84023	Ptger4	protein-coding
ENSRNOG00000008902	84024	Pon1	protein-coding
ENSRNOG00000016251	84026	Dnaja2	protein-coding
ENSRNOG00000002833	84027	Gsk3b	protein-coding
ENSRNOG00000017908	84028	Pnliprp1	protein-coding
ENSRNOG00000019470	84029	Hao2	protein-coding
ENSRNOG00000017939	84030	Chn1	protein-coding
ENSRNOG00000009411	84031	Chn2	protein-coding
ENSRNOG00000003357	84032	Col3a1	protein-coding
ENSRNOG00000030034	84046	Sox11	protein-coding
NA	84050	Enpp2	protein-coding
ENSRNOG00000001547	84114	Agps	protein-coding
ENSRNOG00000006226	84347	Cacng2	protein-coding
ENSRNOG00000019622	84348	Ackr3	protein-coding
ENSRNOG00000000871	84349	Cd40lg	protein-coding
ENSRNOG00000039859	84350	Dnmt1	protein-coding
ENSRNOG00000019073	84351	Ikbkb	protein-coding
ENSRNOG00000011292	84352	Col1a2	protein-coding
ENSRNOG00000054172	84353	Ctnnb1	protein-coding
ENSRNOG00000007920	84354	Ssbp3	protein-coding
ENSRNOG00000013118	84355	Atox1	protein-coding
ENSRNOG00000015538	84356	Abcd2	protein-coding
ENSRNOG00000004322	84357	Sh3kbp1	protein-coding
ENSRNOG00000016203	84358	Efna2	protein-coding
ENSRNOG00000025030	84359	Dffb	protein-coding
ENSRNOG00000010682	84360	Clcn3	protein-coding
ENSRNOG00000016510	84377	Prl7d1	protein-coding
ENSRNOG00000018176	84379	Rab6a	protein-coding
ENSRNOG00000053675	84380	Dhh	protein-coding
ENSRNOG00000012405	84382	Tcf4	protein-coding
NA	84383	Timm8a1	protein-coding
ENSRNOG00000050846	84384	Timm10b	protein-coding
ENSRNOG00000002906	84385	Nr1i2	protein-coding
ENSRNOG00000046699	84386	Slpi	protein-coding
ENSRNOG00000013395	84387	Pglyrp1	protein-coding
ENSRNOG00000020150	84388	Il18bp	protein-coding
ENSRNOG00000031656	84389	Ccnh	protein-coding
ENSRNOG00000055382	84390	Hcn1	protein-coding
ENSRNOG00000014000	84391	Kif2a	protein-coding
ENSRNOG00000007515	84392	Kif3a	protein-coding
ENSRNOG00000038035	84393	Kif4a	protein-coding
ENSRNOG00000047712	84394	Dcx	protein-coding
ENSRNOG00000004626	84395	Slc34a2	protein-coding
ENSRNOG00000007059	84396	Atp1b4	protein-coding
ENSRNOG00000050792	84397	Tnfaip6	protein-coding
NA	84398	Cd93	protein-coding
ENSRNOG00000018059	84399	Ihh	protein-coding
ENSRNOG00000003120	84400	Prelp	protein-coding
ENSRNOG00000009960	84401	Puf60	protein-coding
ENSRNOG00000017783	84402	Sfrp1	protein-coding
ENSRNOG00000022116	84403	Gjb6	protein-coding
ENSRNOG00000004360	84404	Gemin2	protein-coding
ENSRNOG00000009468	84405	Il12a	protein-coding
ENSRNOG00000010598	84406	Hs3st1	protein-coding
ENSRNOG00000013481	84407	Cdh11	protein-coding
ENSRNOG00000056643	84408	Cdh8	protein-coding
ENSRNOG00000029598	84409	Robo2	protein-coding
ENSRNOG00000008785	84410	Klf5	protein-coding
ENSRNOG00000008691	84411	Ick	protein-coding
ENSRNOG00000007495	84416	Smpx	protein-coding
ENSRNOG00000014776	84420	Adcy7	protein-coding
ENSRNOG00000020309	84422	Gfra3	protein-coding
ENSRNOG00000048651	84423	Nrtn	protein-coding
ENSRNOG00000013013	84424	Tle3	protein-coding
ENSRNOG00000013166	84426	Wnt4	protein-coding
ENSRNOG00000006990	84427	Grb7	protein-coding
ENSRNOG00000019298	84428	Dctn4	protein-coding
ENSRNOG00000009265	84429	Kcnk9	protein-coding
ENSRNOG00000010477	84430	Pomt1	protein-coding
ENSRNOG00000010034	84431	Asah1	protein-coding
ENSRNOG00000000572	84468	Chst3	protein-coding
ENSRNOG00000006756	84469	Maged1	protein-coding
ENSRNOG00000019205	84470	Gnpat	protein-coding
ENSRNOG00000017029	84471	Snx1	protein-coding
ENSRNOG00000022741	84472	Ilf3	protein-coding
ENSRNOG00000015274	84473	Ddx20	protein-coding
ENSRNOG00000006652	84474	Ddx1	protein-coding
ENSRNOG00000003305	84475	Cxcr3	protein-coding
ENSRNOG00000010150	84476	Strbp	protein-coding
ENSRNOG00000011882	84477	Gab2	protein-coding
ENSRNOG00000047394	84478	Ufd1	protein-coding
NA	84479	Synrg	protein-coding
ENSRNOG00000017243	84480	Bnip3	protein-coding
ENSRNOG00000049751	84481	Arid4b	protein-coding
ENSRNOG00000013397	84482	Foxo1	protein-coding
ENSRNOG00000003134	84484	Slc4a4	protein-coding
ENSRNOG00000047816	84485	Ccs	protein-coding
ENSRNOG00000013516	84486	Sf3b1	protein-coding
ENSRNOG00000016147	84487	Slc17a6	protein-coding
ENSRNOG00000042753	84488	Fgf13	protein-coding
ENSRNOG00000016818	84489	Fgfr3	protein-coding
ENSRNOG00000020531	84490	Fen1	protein-coding
ENSRNOG00000003649	84491	Qsox1	protein-coding
ENSRNOG00000002278	84492	Tec	protein-coding
ENSRNOG00000003620	84493	Fmo3	protein-coding
ENSRNOG00000011133	84494	Trpc4	protein-coding
ENSRNOG00000019915	84495	Xrcc1	protein-coding
ENSRNOG00000007781	84496	Stau1	protein-coding
ENSRNOG00000028711	84497	Dgat1	protein-coding
ENSRNOG00000007272	84508	Rnf103	protein-coding
ENSRNOG00000000938	84509	Ran	protein-coding
ENSRNOG00000011705	84510	Stmn2	protein-coding
ENSRNOG00000009740	84511	Slco1c1	protein-coding
ENSRNOG00000008169	84550	Slc24a2	protein-coding
ENSRNOG00000014311	84551	Slc7a8	protein-coding
ENSRNOG00000011000	84556	Rims1	protein-coding
ENSRNOG00000009967	84573	Otof	protein-coding
ENSRNOG00000019965	84574	Tgfb1i1	protein-coding
ENSRNOG00000020480	84575	Fads1	protein-coding
ENSRNOG00000013695	84576	Hdac1l	protein-coding
ENSRNOG00000000604	84577	Hdac2	protein-coding
ENSRNOG00000019618	84578	Hdac3	protein-coding
ENSRNOG00000020905	84580	Hdac5	protein-coding
ENSRNOG00000048738	84581	Hdac6	protein-coding
ENSRNOG00000055597	84582	Hdac7	protein-coding
ENSRNOG00000003687	84583	Rgs2	protein-coding
ENSRNOG00000005616	84584	Ncoa3	protein-coding
ENSRNOG00000012881	84586	Fgl2	protein-coding
ENSRNOG00000032659	84587	Plcl1	protein-coding
ENSRNOG00000010263	84588	Cldn11	protein-coding
ENSRNOG00000030443	84589	Rab9a	protein-coding
ENSRNOG00000012176	84590	Rab27b	protein-coding
ENSRNOG00000011507	84591	Pick1	protein-coding
ENSRNOG00000016409	84592	Cetn1	protein-coding
ENSRNOG00000059593	84593	Cetn2	protein-coding
ENSRNOG00000045686	84594	Nfs1	protein-coding
ENSRNOG00000020889	84595	Nucb1	protein-coding
ENSRNOG00000011078	84596	Srm	protein-coding
ENSRNOG00000008475	84597	Fut9	protein-coding
ENSRNOG00000011157	84598	Jak1	protein-coding
ENSRNOG00000007901	84599	Tmed10	protein-coding
ENSRNOG00000004630	84600	Rag1	protein-coding
ENSRNOG00000021029	84604	Hamp	protein-coding
ENSRNOG00000025541	84605	Sval2	protein-coding
NA	84607	Socs2	protein-coding
ENSRNOG00000030894	84608	Slco1a6	protein-coding
ENSRNOG00000045998	84609	Sema6b	protein-coding
ENSRNOG00000007827	84683	Cox4i2	protein-coding
ENSRNOG00000008869	84685	Ppp1r9a	protein-coding
ENSRNOG00000052113	84686	Ppp1r9b	protein-coding
ENSRNOG00000050044	85237	Ptp4a2	protein-coding
ENSRNOG00000002051	85238	Synj1	protein-coding
ENSRNOG00000014522	85239	Mlycd	protein-coding
ENSRNOG00000058337	85240	Plcb2	protein-coding
ENSRNOG00000013322	85241	Pola1	protein-coding
ENSRNOG00000020906	85242	Pola2	protein-coding
ENSRNOG00000016384	85243	Pik3cb	protein-coding
ENSRNOG00000010934	85244	Spa17	protein-coding
ENSRNOG00000015329	85245	Kpna2	protein-coding
ENSRNOG00000049361	85246	Gas7	protein-coding
ENSRNOG00000011647	85247	S100a6	protein-coding
ENSRNOG00000011394	85248	Kif3c	protein-coding
ENSRNOG00000015003	85249	Pex11a	protein-coding
ENSRNOG00000003736	85250	Col5a2	protein-coding
ENSRNOG00000001229	85251	Col18a1	protein-coding
ENSRNOG00000009935	85252	Xpo1	protein-coding
ENSRNOG00000017223	85253	Plg	protein-coding
ENSRNOG00000055089	85254	Slc44a1	protein-coding
ENSRNOG00000019630	85255	Hacl1	protein-coding
ENSRNOG00000022274	85256	Slc2a8	protein-coding
ENSRNOG00000051950	85257	Cnga3	protein-coding
ENSRNOG00000017609	85258	Cnga4	protein-coding
ENSRNOG00000004778	85259	Cnga1	protein-coding
ENSRNOG00000007427	85260	Entpd6	protein-coding
ENSRNOG00000007899	85261	Mterf1	protein-coding
ENSRNOG00000010592	85262	Slc25a27	protein-coding
ENSRNOG00000006871	85263	Slc25a14	protein-coding
ENSRNOG00000001158	85264	Abcg1	protein-coding
ENSRNOG00000012791	85265	Ajuba	protein-coding
ENSRNOG00000015353	85266	Prss12	protein-coding
ENSRNOG00000060687	85267	Slc24a3	protein-coding
ENSRNOG00000061153	85268	Hrh3	protein-coding
ENSRNOG00000015749	85269	Nme3	protein-coding
ENSRNOG00000014973	85270	Tekt1	protein-coding
ENSRNOG00000020907	85271	Zp1	protein-coding
ENSRNOG00000053384	85272	Bmp7	protein-coding
ENSRNOG00000009409	85273	Fbxo2	protein-coding
ENSRNOG00000003763	85274	Prdx4	protein-coding
ENSRNOG00000059683	85275	Mpp2	protein-coding
ENSRNOG00000013770	85309	Folh1	protein-coding
ENSRNOG00000057153	85311	Pla1a	protein-coding
ENSRNOG00000004527	85327	Lin7a	protein-coding
ENSRNOG00000017914	85332	Cavin3	protein-coding
ENSRNOG00000010830	85333	Slc25a4	protein-coding
ENSRNOG00000011719	85382	Ngb	protein-coding
ENSRNOG00000015588	85383	Nol3	protein-coding
ENSRNOG00000004826	85384	Sos2	protein-coding
ENSRNOG00000020657	85385	Shc1	protein-coding
NA	85419	Lyst	protein-coding
ENSRNOG00000019057	85420	Prkcq	protein-coding
ENSRNOG00000004165	85421	Prkd1	protein-coding
ENSRNOG00000056098	85423	Tfpt	protein-coding
ENSRNOG00000011762	85424	Elf1	protein-coding
ENSRNOG00000055779	85425	Tdrd7	protein-coding
ENSRNOG00000010597	85426	Slc5a7	protein-coding
ENSRNOG00000015415	85428	Rhoq	protein-coding
ENSRNOG00000018796	85430	Herpud1	protein-coding
ENSRNOG00000013925	85431	Nox4	protein-coding
ENSRNOG00000002612	85432	Ddx52	protein-coding
ENSRNOG00000019975	85434	Cdc5l	protein-coding
ENSRNOG00000058416	85435	Smad9	protein-coding
ENSRNOG00000019336	85471	Gata3	protein-coding
ENSRNOG00000032293	85472	Polg	protein-coding
ENSRNOG00000008580	85482	Nbn	protein-coding
ENSRNOG00000002659	85483	Ciita	protein-coding
ENSRNOG00000011101	85489	Twist1	protein-coding
ENSRNOG00000008749	85490	Col5a1	protein-coding
ENSRNOG00000008372	85491	Vamp7	protein-coding
ENSRNOG00000011732	85492	Psmb7	protein-coding
ENSRNOG00000000799	85493	Abcf1	protein-coding
ENSRNOG00000016665	85494	Tpra1	protein-coding
ENSRNOG00000013994	85496	Enpp1	protein-coding
ENSRNOG00000017808	85497	Klf15	protein-coding
ENSRNOG00000018420	89776	Slc22a7	protein-coding
ENSRNOG00000011054	89783	Laptm5	protein-coding
ENSRNOG00000016690	89784	Idi1	protein-coding
ENSRNOG00000038951	89786	Cox17	protein-coding
ENSRNOG00000011451	89787	Lrp3	protein-coding
ENSRNOG00000005378	89788	Gna15	protein-coding
NA	89789	Lbr	protein-coding
ENSRNOG00000011751	89791	Ncdn	protein-coding
ENSRNOG00000054957	89803	Sfrp4	protein-coding
ENSRNOG00000008587	89804	Tek	protein-coding
ENSRNOG00000016696	89805	Angpt2	protein-coding
ENSRNOG00000020173	89806	Tie1	protein-coding
ENSRNOG00000005854	89807	Angpt1	protein-coding
ENSRNOG00000016326	89808	Cx3cl1	protein-coding
ENSRNOG00000002855	89809	Rfc1	protein-coding
ENSRNOG00000051529	89810	Opn1mw	protein-coding
ENSRNOG00000021156	89811	Vegfb	protein-coding
ENSRNOG00000013030	89812	Pip4k2b	protein-coding
ENSRNOG00000009565	89813	Pdk4	protein-coding
ENSRNOG00000002968	89814	Tnfsf4	protein-coding
ENSRNOG00000050547	89815	Syngr2	protein-coding
ENSRNOG00000018322	89816	Picalm	protein-coding
ENSRNOG00000049181	89817	Sh2b1	protein-coding
ENSRNOG00000012659	89818	Vamp5	protein-coding
ENSRNOG00000000989	89819	Bud31	protein-coding
ENSRNOG00000014829	89820	Prmt3	protein-coding
ENSRNOG00000054902	89821	Trpc1	protein-coding
ENSRNOG00000006324	89823	Trpc6	protein-coding
ENSRNOG00000053272	89824	Chi3l1	protein-coding
ENSRNOG00000003890	89825	Nap1l1	protein-coding
ENSRNOG00000009582	89826	Rpe65	protein-coding
ENSRNOG00000004373	89827	Ddx39a	protein-coding
NA	89828	Chl1	protein-coding
ENSRNOG00000002946	89829	Socs3	protein-coding
ENSRNOG00000019354	89830	Ptch1	protein-coding
ENSRNOG00000001261	89833	Ftcd	protein-coding
ENSRNOG00000036684	89841	Pcyt2	protein-coding
ENSRNOG00000015173	89842	Mbtps1	protein-coding
ENSRNOG00000001557	89843	Cxadr	protein-coding
ENSRNOG00000005229	89868	Sec16b	protein-coding
ENSRNOG00000002251	93646	Sec31a	protein-coding
ENSRNOG00000013330	93662	Cdhr1	protein-coding
ENSRNOG00000009862	93667	Olfm1	protein-coding
ENSRNOG00000033020	94106	Vegp2	protein-coding
ENSRNOG00000030879	94164	Hbg1	protein-coding
ENSRNOG00000001237	94165	Cabin1	protein-coding
ENSRNOG00000002896	94167	Prdx6	protein-coding
NA	94168	Spp2	protein-coding
ENSRNOG00000003269	94170	Atp6v0e1	protein-coding
ENSRNOG00000018170	94172	Slc27a1	protein-coding
ENSRNOG00000007316	94173	Idh3B	protein-coding
ENSRNOG00000013179	94174	Tinagl1	protein-coding
ENSRNOG00000014658	94188	Zfp423	protein-coding
ENSRNOG00000003971	94189	Gosr1	protein-coding
ENSRNOG00000012568	94193	Madd	protein-coding
ENSRNOG00000016660	94194	Cox5b	protein-coding
ENSRNOG00000011483	94195	S100a9	protein-coding
NA	94196	Rnf138	protein-coding
ENSRNOG00000018901	94197	Rab14	protein-coding
ENSRNOG00000001488	94198	Psmb1	protein-coding
ENSRNOG00000015880	94199	Dpep1	protein-coding
ENSRNOG00000025602	94201	Cdk4	protein-coding
ENSRNOG00000004483	94202	Ptprr	protein-coding
ENSRNOG00000005650	94203	Pgf	protein-coding
ENSRNOG00000014241	94204	Ece1	protein-coding
ENSRNOG00000016961	94266	Rps27	protein-coding
ENSRNOG00000009094	94267	Nudt4	protein-coding
ENSRNOG00000020573	94268	Efna1	protein-coding
ENSRNOG00000004577	94269	Fez2	protein-coding
ENSRNOG00000024923	94270	Nnat	protein-coding
ENSRNOG00000001551	94271	Atp5pf	protein-coding
ENSRNOG00000047218	94272	Clic5	protein-coding
ENSRNOG00000004234	94273	Mgat2	protein-coding
ENSRNOG00000000257	94338	Smpd3	protein-coding
ENSRNOG00000017477	94339	Mmp23	protein-coding
ENSRNOG00000016265	94340	Acsl5	protein-coding
ENSRNOG00000016057	94341	Kcnj13	protein-coding
ENSRNOG00000000851	94342	Bag6	protein-coding
ENSRNOG00000010392	112400	Nrg1	protein-coding
ENSRNOG00000009436	113882	Hemgn	protein-coding
ENSRNOG00000031364	113886	Kif1c	protein-coding
ENSRNOG00000015763	113892	Nat8f3	protein-coding
ENSRNOG00000018039	113893	Sncb	protein-coding
ENSRNOG00000003147	113894	Sqstm1	protein-coding
ENSRNOG00000021125	113898	Prdx5	protein-coding
ENSRNOG00000033162	113901	Chia	protein-coding
ENSRNOG00000015519	113902	Ces1d	protein-coding
ENSRNOG00000022392	113906	Hspb8	protein-coding
ENSRNOG00000057696	113907	Sbk1	protein-coding
ENSRNOG00000021260	113910	Prnd	protein-coding
ENSRNOG00000015058	113911	Gucy2d	protein-coding
ENSRNOG00000030920	113912	Rtn4r	protein-coding
ENSRNOG00000016073	113914	Taar1	protein-coding
ENSRNOG00000049513	113917	Lenep	protein-coding
ENSRNOG00000006010	113918	Slc6a20	protein-coding
NA	113919	Gpx5	protein-coding
ENSRNOG00000055257	113922	Selenof	protein-coding
ENSRNOG00000017106	113927	Csnk1a1	protein-coding
ENSRNOG00000006126	113929	Nup88	protein-coding
ENSRNOG00000058329	113931	Prrx2	protein-coding
ENSRNOG00000010935	113936	Cpb2	protein-coding
ENSRNOG00000048726	113937	Clec2d	protein-coding
ENSRNOG00000054391	113938	Snurf	protein-coding
ENSRNOG00000019838	113940	Gmfg	protein-coding
ENSRNOG00000002449	113947	Maged2	protein-coding
ENSRNOG00000019020	113948	Bbs2	protein-coding
ENSRNOG00000008816	113955	Gpnmb	protein-coding
ENSRNOG00000055295	113956	Pecr	protein-coding
ENSRNOG00000003797	113958	Mrps7	protein-coding
ENSRNOG00000047800	113959	C5ar1	protein-coding
ENSRNOG00000009675	113960	Cdc42bpb	protein-coding
ENSRNOG00000055853	113961	Gorasp2	protein-coding
ENSRNOG00000010697	113965	Hadh	protein-coding
ENSRNOG00000013962	113970	Magi2	protein-coding
ENSRNOG00000001449	113975	Pom121	protein-coding
ENSRNOG00000019180	113976	Acsl4	protein-coding
ENSRNOG00000011423	113983	Pitx1	protein-coding
ENSRNOG00000010308	113984	Nr2f2	protein-coding
ENSRNOG00000031032	113990	Hmgn3	protein-coding
ENSRNOG00000018740	113992	Ugt1a6	protein-coding
ENSRNOG00000019208	113995	P2rx5	protein-coding
ENSRNOG00000057755	114002	Ndst2	protein-coding
ENSRNOG00000020676	114004	Ppp1r14a	protein-coding
ENSRNOG00000040242	114005	Epm2a	protein-coding
ENSRNOG00000012873	114017	Gfm1	protein-coding
ENSRNOG00000015768	114020	Nat8f5	protein-coding
ENSRNOG00000050287	114021	Ebna1bp2	protein-coding
ENSRNOG00000003385	114022	Glrx2	protein-coding
ENSRNOG00000057623	114023	Copb1	protein-coding
ENSRNOG00000014718	114024	Acsl3	protein-coding
ENSRNOG00000054962	114027	Dao	protein-coding
ENSRNOG00000010649	114028	Ctnnd2	protein-coding
ENSRNOG00000052687	114029	Megf8	protein-coding
ENSRNOG00000009311	114031	Fstl3	protein-coding
ENSRNOG00000018790	114032	Kcnh4	protein-coding
ENSRNOG00000020460	114087	Banf1	protein-coding
ENSRNOG00000019039	114089	Inpp5e	protein-coding
ENSRNOG00000000640	114090	Egr2	protein-coding
ENSRNOG00000009342	114091	Fcnb	protein-coding
ENSRNOG00000005903	114093	St14	protein-coding
NA	114094	Uchl3-ps1	pseudo
ENSRNOG00000020392	114095	Stxbp3	protein-coding
ENSRNOG00000010277	114096	Idh3a	protein-coding
ENSRNOG00000003244	114097	Ltc4s	protein-coding
ENSRNOG00000020382	114098	Ltb4r2	protein-coding
ENSRNOG00000037845	114099	Cysltr1	protein-coding
ENSRNOG00000008305	114100	Sc5d	protein-coding
ENSRNOG00000021265	114101	Cds2	protein-coding
NA	114102	Cdh23	protein-coding
ENSRNOG00000005954	114103	Il5ra	protein-coding
ENSRNOG00000012196	114104	Asah2	protein-coding
ENSRNOG00000002792	114105	Cxcl2	protein-coding
ENSRNOG00000012027	114106	Bco1	protein-coding
ENSRNOG00000051487	114107	Kremen1	protein-coding
ENSRNOG00000012658	114108	Pdlim3	protein-coding
ENSRNOG00000020747	114109	Nkx2-5	protein-coding
ENSRNOG00000002511	114110	Flt4	protein-coding
ENSRNOG00000011416	114111	Vegfc	protein-coding
ENSRNOG00000020481	114113	Pafah1b3	protein-coding
ENSRNOG00000001813	114114	Dnm1l	protein-coding
ENSRNOG00000037456	114115	P2rx2	protein-coding
ENSRNOG00000002841	114116	Cdc42bpa	protein-coding
ENSRNOG00000019570	114117	Gng3	protein-coding
ENSRNOG00000047080	114118	Gng4	protein-coding
ENSRNOG00000025040	114119	Gng10	protein-coding
ENSRNOG00000050231	114120	Gng12	protein-coding
ENSRNOG00000011586	114121	Ccnl1	protein-coding
ENSRNOG00000029212	114122	Vcan	protein-coding
ENSRNOG00000006916	114123	Sardh	protein-coding
ENSRNOG00000002373	114124	Akap1	protein-coding
ENSRNOG00000019338	114125	Dll3	protein-coding
ENSRNOG00000053991	114200	P3h1	protein-coding
ENSRNOG00000033653	114202	Mpp3	protein-coding
ENSRNOG00000001425	114203	Sh2b2	protein-coding
ENSRNOG00000000901	114205	Crcp	protein-coding
ENSRNOG00000056462	114206	Tmf1	protein-coding
ENSRNOG00000020557	114207	Ryr1	protein-coding
ENSRNOG00000009899	114208	Skil	protein-coding
ENSRNOG00000018044	114209	Phyh	protein-coding
ENSRNOG00000009207	114210	Spata2	protein-coding
ENSRNOG00000028744	114211	Mtnr1a	protein-coding
ENSRNOG00000037509	114212	Chek2	protein-coding
NA	114213	Rax	protein-coding
ENSRNOG00000013603	114214	Dffa	protein-coding
ENSRNOG00000018757	114215	Insl3	protein-coding
ENSRNOG00000012008	114216	S100a3	protein-coding
ENSRNOG00000017100	114217	Yme1l1	protein-coding
ENSRNOG00000048706	114243	Nox1	protein-coding
ENSRNOG00000008831	114244	Hcn2	protein-coding
ENSRNOG00000020444	114245	Hcn3	protein-coding
ENSRNOG00000014714	114246	Trpv6	protein-coding
ENSRNOG00000057092	114247	Slfn4	protein-coding
ENSRNOG00000005947	114248	Pde6h	protein-coding
ENSRNOG00000016217	114300	Gtpbp4	protein-coding
ENSRNOG00000006844	114481	Dnajc14	protein-coding
ENSRNOG00000004487	114482	Nek2	protein-coding
ENSRNOG00000009258	114483	Cdk6	protein-coding
ENSRNOG00000005908	114485	Dmtf1	protein-coding
ENSRNOG00000010957	114486	Braf	protein-coding
ENSRNOG00000051905	114487	Wnt2	protein-coding
ENSRNOG00000005387	114488	Rbm3	protein-coding
ENSRNOG00000019400	114489	Dag1	protein-coding
ENSRNOG00000056940	114490	Cited2	protein-coding
ENSRNOG00000046607	114491	Cited4	protein-coding
ENSRNOG00000059640	114492	Ccl28	protein-coding
ENSRNOG00000010348	114493	Cacna1f	protein-coding
ENSRNOG00000015423	114494	Ccna2	protein-coding
ENSRNOG00000004437	114495	Map2k6	protein-coding
ENSRNOG00000010359	114496	Bik	protein-coding
ENSRNOG00000016075	114498	Dmrt1	protein-coding
NA	114499	Hdgf	protein-coding
ENSRNOG00000019495	114500	Gbx2	protein-coding
ENSRNOG00000017019	114501	Lmx1b	protein-coding
ENSRNOG00000013670	114502	Pax3	protein-coding
NA	114503	Pou4f1	protein-coding
ENSRNOG00000046776	114504	Msx3	protein-coding
ENSRNOG00000016299	114505	Klf4	protein-coding
ENSRNOG00000010960	114506	Ankh	protein-coding
NA	114507	Slc5a3	protein-coding
ENSRNOG00000017637	114508	Fbp2	protein-coding
ENSRNOG00000002412	114509	Mapk7	protein-coding
NA	114510	Mllt3	protein-coding
ENSRNOG00000060329	114511	Emb	protein-coding
ENSRNOG00000002778	114512	Aatf	protein-coding
NA	114513	Rasgrf2	protein-coding
ENSRNOG00000009161	114514	Clasp2	protein-coding
ENSRNOG00000013557	114515	Lancl1	protein-coding
ENSRNOG00000049792	114516	Glra3	protein-coding
ENSRNOG00000001518	114517	Itga6	protein-coding
ENSRNOG00000010938	114518	Slc7a10	protein-coding
ENSRNOG00000011668	114519	Nfil3	protein-coding
ENSRNOG00000060335	114520	Strn3	protein-coding
ENSRNOG00000027124	114521	Tdg	protein-coding
ENSRNOG00000001360	114522	Stag3	protein-coding
ENSRNOG00000003947	114523	Ntn1	protein-coding
ENSRNOG00000006970	114524	Ntn3	protein-coding
ENSRNOG00000009308	114552	Bcl2l10	protein-coding
ENSRNOG00000001480	114553	Ncf1	protein-coding
ENSRNOG00000014675	114554	Pi4k2a	protein-coding
ENSRNOG00000033697	114555	Casp4	protein-coding
ENSRNOG00000004476	114557	Wif1	protein-coding
ENSRNOG00000020513	114558	Becn1	protein-coding
ENSRNOG00000012934	114559	Arhgef7	protein-coding
NA	114560	Rap2a	protein-coding
ENSRNOG00000000665	114561	Pitpnb	protein-coding
ENSRNOG00000033426	114562	Cdc37	protein-coding
ENSRNOG00000019584	114587	Dlk1	protein-coding
NA	114588	Cdh4	protein-coding
ENSRNOG00000007038	114589	Cntn5	protein-coding
ENSRNOG00000019282	114590	Ubqln1	protein-coding
ENSRNOG00000031485	114591	Dpp3	protein-coding
ENSRNOG00000005659	114592	Aurkb	protein-coding
ENSRNOG00000018854	114593	Nppc	protein-coding
ENSRNOG00000039331	114595	Csn1s2a	protein-coding
ENSRNOG00000055684	114596	Wap	protein-coding
ENSRNOG00000005587	114597	Suclg1	protein-coding
ENSRNOG00000013137	114598	Clec4f	protein-coding
ENSRNOG00000000841	114612	Ddx39b	protein-coding
ENSRNOG00000018822	114613	Slc5a5	protein-coding
ENSRNOG00000005250	114628	Abcg5	protein-coding
ENSRNOG00000006878	114629	Slc26a3	protein-coding
ENSRNOG00000001596	114630	Atp5mc3	protein-coding
ENSRNOG00000011384	114632	Aimp1	protein-coding
ENSRNOG00000014276	114633	Plce1	protein-coding
ENSRNOG00000022777	114634	Six1	protein-coding
ENSRNOG00000001351	114635	Trafd1	protein-coding
ENSRNOG00000017354	114636	Zyx	protein-coding
ENSRNOG00000051615	114637	Hmgn2	protein-coding
ENSRNOG00000045838	114638	Hps1	protein-coding
ENSRNOG00000001434	114639	Zp3	protein-coding
ENSRNOG00000046214	114700	Cyp27b1	protein-coding
ENSRNOG00000015616	114705	Rgs14	protein-coding
ENSRNOG00000014936	114709	Ifitm2	protein-coding
ENSRNOG00000014365	114711	Gne	protein-coding
ENSRNOG00000011798	114764	Mapre1	protein-coding
ENSRNOG00000011678	114765	Wbp4	protein-coding
ENSRNOG00000012999	114766	Phb2	protein-coding
ENSRNOG00000015717	114767	Ptpre	protein-coding
ENSRNOG00000016339	114768	Uox	protein-coding
ENSRNOG00000007719	114839	Ccnc	protein-coding
ENSRNOG00000002163	114845	Klf3	protein-coding
ENSRNOG00000028746	114846	Gsto1	protein-coding
ENSRNOG00000048782	114850	Wnt7a	protein-coding
ENSRNOG00000000521	114851	Cdkn1a	protein-coding
ENSRNOG00000003977	114856	Dusp1	protein-coding
ENSRNOG00000014366	114858	Shc3	protein-coding
ENSRNOG00000006027	114859	Eif2ak4	protein-coding
ENSRNOG00000009712	114860	Gale	protein-coding
ENSRNOG00000002358	114861	Scpep1	protein-coding
ENSRNOG00000033893	114862	Cacna1h	protein-coding
ENSRNOG00000013391	114901	Sorbs2	protein-coding
ENSRNOG00000017681	114903	Lim2	protein-coding
ENSRNOG00000012095	114906	Pkia	protein-coding
NA	115768	Zfp37	protein-coding
ENSRNOG00000015030	115769	Tjp2	protein-coding
ENSRNOG00000006663	115771	Usp2	protein-coding
ENSRNOG00000052704	116455	Atp6v0a2	protein-coding
ENSRNOG00000012392	116456	Dnajc2	protein-coding
ENSRNOG00000058478	116457	Mapk8ip1	protein-coding
ENSRNOG00000019758	116458	Ipo13	protein-coding
ENSRNOG00000010248	116459	Serpini1	protein-coding
