gene_id	symbol	chr	start.pos	end.pos	pos
388886	LRRC75B	22	24585620	24593208	2848.768674
60401	EDA2R	X	66595637	66639298	2941.597159
7507	XPA	9	97674909	97697357	1634.163821
101929926	TEX51	2	126898864	126902097	375.855286
1447	CSN2	4	69955256	69961007	759.400766
79668	PARP8	5	50665899	50846522	930.325964
55693	KDM4D	11	94973681	94999518	1903.654732
22884	WDR37	10	1049538	1132384	1675.933167
2157	F8	X	154835788	155026940	3029.83731
51606	ATP6V1H	8	53715557	53843558	1445.065833
390245	KDM4E	11	95025258	95027596	1903.706309
6634	SNRPD3	22	24555503	24609980	2848.738557
254272	TBC1D28	17	18635006	18661950	2509.415568
5493	PPL	16	4882507	4960741	2405.324724
23293	SMG6	17	2059839	2303771	2492.840401
5523	PPP2R3A	3	135965673	136147891	627.115624
27098	CLUL1	18	596988	650334	2574.634991
2304	FOXE1	9	97853254	97856715	1634.342166
55753	OGDHL	10	49734643	49762379	1724.618272
9647	PPM1F	22	21919420	21952837	2846.102474
9592	IER2	19	13150415	13154908	2667.561703
114899	C1QTNF3	5	34019448	34043832	913.679513
84445	LZTS2	10	100996618	101007836	1775.880247
90990	KIFC2	8	144466043	144474202	1535.816319
729288	ZNF286B	17	18658429	18682262	2509.438991
23600	AMACR	5	33986178	34008108	913.646243
373509	USP50	15	50500562	50546708	2348.95159
91147	TMEM67	8	93754844	93819234	1485.10512
57119	EPPIN	20	45540626	45547752	2758.56953
8263	F8A1	X	154886349	154888061	3029.887871
7026	NR2F2	15	96325938	96340263	2394.776966
474382	H2AFB1	X	154884972	154885558	3029.886494
10554	AGPAT1	6	32168212	32178096	1093.366536
158763	ARHGAP36	X	131058242	131089883	3006.059764
79955	PDZD7	10	101007683	101032295	1775.891312
22878	TRAPPC8	18	31829173	31953136	2605.867176
629	CFB	6	31945650	31952084	1093.143974
25940	FAM98A	2	33583658	33599382	282.54008
27072	VPS41	7	38722963	38932394	1270.727266
9101	USP8	15	50424380	50514419	2348.875408
9717	SEC14L5	16	4958317	5019158	2405.400534
100526773	EPPIN-WFDC6	20	45536986	45547426	2758.56589
11237	RNF24	20	3927309	4015582	2716.956213
8722	CTSF	11	66563463	66568841	1875.244514
64328	XPO4	13	20777329	20903048	2097.820311
140870	WFDC6	20	45534196	45539495	2758.5631
112441426		4	573880	576300	690.01939
8928	FOXH1	8	144473412	144476335	1535.823688
23543	RBFOX2	22	35738736	36028425	2859.92179
171389	NLRP6	11	278365	285359	1808.959416
196483	EEF2KMT	16	5084304	5097808	2405.526521
132228	LSMEM2	3	50279027	50288114	541.428978
4323	MMP14	14	22836557	22849027	2214.243867
9200	HACD1	10	17589032	17617377	1692.472661
56521	DNAJC12	10	67796665	67838166	1742.680294
24142	NAA80	3	50296402	50299421	541.446353
51531	TRMO	9	97904489	97922570	1634.393401
10667	FARS2	6	5261044	5829192	1066.459368
8372	HYAL3	3	50292831	50299468	541.442782
5409	PNMT	17	39667981	39670475	2530.448543
53336	CPXCR1	X	88747225	88754785	2963.748747
80025	PANK2	20	3888839	3929882	2716.917743
81855	SFXN3	10	101031234	101041244	1775.914863
339669	TEX33	22	36991120	37007841	2861.174174
120114	FAT3	11	92352096	92896470	1901.033147
4521	NUDT1	7	2242222	2251146	1234.246525
653720	GOLGA8M	15	28701954	28738384	2327.152982
64118	DUS1L	17	82057506	82065887	2572.838068
3090	HIC1	17	2054154	2063241	2492.834716
64422	ATG3	3	112532509	112562046	603.68246
51639	SF3B6	2	24067584	24076443	273.024006
8796	SCEL	13	77535674	77645263	2154.578656
7866	IFRD2	3	50287732	50292918	541.437683
1889	ECE1	1	21217247	21345572	21.217247
890	CCNA2	4	121816444	121823933	811.261954
93621	MRFAP1	4	6640091	6642745	696.085601
6779	STATH	4	69995930	70002570	759.44144
55690	PACS1	11	66070363	66244747	1874.751414
1618	DAZL	3	16586792	16670306	507.736743
10363	HMG20A	15	77420412	77485607	2375.87144
3587	IL10RA	11	117986348	118003037	1926.667399
146556	C16orf89	16	5044122	5066110	2405.486339
51379	CRLF3	17	30769388	30824776	2521.54995
5393	EXOSC9	4	121801317	121817021	811.246827
125058	TBC1D16	17	79932343	80035848	2570.712905
152110	NEK10	3	27110085	27369460	518.260036
2131	EXT1	8	117794490	118111853	1509.144766
93622		4	6663396	6676755	696.108906
717	C2	6	31897785	31945672	1093.096109
1602	DACH1	13	71437966	71867192	2148.480948
728226	GGTLC3	22	18516344	18518161	2842.699398
8997	KALRN	3	124080023	124726325	615.229974
728229	TMEM191B	22	18527802	18530573	2842.710856
653061	GOLGA8S	15	23354748	23367231	2321.805776
7263	TST	22	37010859	37020183	2861.193913
51172	NAGPA	16	5024844	5034141	2405.467061
6286	S100P	4	6693069	6697170	696.138579
55032	SLC35A5	3	112561709	112585577	603.71166
4357	MPST	22	37019635	37029822	2861.202689
64412	GZF1	20	23362182	23373063	2736.391086
5688	PSMA7	20	62136735	62143440	2775.165639
10276	NET1	10	5412551	5458463	1680.29618
57473	ZNF512B	20	63956702	63969865	2776.985606
9475	ROCK2	2	11179761	11348330	260.136183
795	S100G	X	16650158	16654670	2891.65168
54868	TMEM104	17	74776483	74839779	2565.557045
5067	CNTN3	3	74262568	74521140	565.412519
54963	UCKL1	20	63939829	63956415	2776.968733
56474	CTPS2	X	16588003	16712936	2891.589525
26469	PTPN18	2	130356007	130375409	379.312429
80162	PGGHG	11	289135	296107	1808.970186
5425	POLD2	7	44114681	44124358	1276.118984
90865	IL33	9	6215786	6257983	1542.704698
80864	EGFL8	6	32164583	32168281	1093.362907
27175	TUBG2	17	42659305	42667006	2533.439867
118472	ZNF511	10	133308475	133313162	1808.192104
10289	EIF1B	3	40309684	40312424	531.459635
51256	TBC1D7	6	13266542	13328583	1074.464866
107080638	TBC1D7	6	13266542	13328583	1074.464866
2308	FOXO1	13	40469953	40666597	2117.512935
7739	ZNF185	X	152914442	152973480	3027.915964
4741	NEFM	8	24913012	24919098	1416.263288
7053	TGM3	20	2296001	2341078	2715.324905
81392	OR2AE1	7	99875987	99877057	1331.88029
89122	TRIM4	7	99876958	99919600	1331.881261
50632	CALY	10	133324072	133336935	1808.207701
128637	TBC1D20	20	435480	462553	2713.464384
55345	ZGRF1	4	112539333	112636995	801.984843
11278	KLF12	13	73686089	73995056	2150.729071
25924	MYRIP	3	39808914	40260321	530.958865
10570	DPYSL4	10	132186900	132205776	1807.070529
92305	TMEM129	4	1715952	1721358	691.161462
323	APBB2	4	40810027	41216714	730.255537
51313	FAM198B	4	158124474	158173318	847.569984
10844	TUBGCP2	10	133278630	133312337	1808.162259
7716	VEZF1	17	57971547	57988259	2548.752109
57504	MTA3	2	42494569	42756947	291.450991
4190	MDH1	2	63588609	63607197	312.545031
55363	HEMGN	9	97926791	97944856	1634.415703
9973	CCS	11	66592821	66606019	1875.273872
595	CCND1	11	69641087	69654474	1878.322138
9086	EIF1AY	Y	20575725	20593154	3051.618142
9374	PPT2	6	32153441	32163680	1093.351765
100532746	PPT2	6	32153441	32163680	1093.351765
57589	RIC1	9	5629025	5776557	1542.117937
105	ADARB2	10	1177318	1737476	1676.060947
117246	FTSJ3	17	63819433	63830012	2554.599995
89882	TPD52L3	9	6328375	6331900	1542.817287
220064	LTO1	11	69653076	69675416	1878.334127
197335	WDR90	16	649311	667833	2401.091528
4043	LRPAP1	4	3503597	3532559	692.949107
9833	MELK	9	36572862	36677683	1573.061774
6426	SRSF1	17	58003360	58007346	2548.783922
1160	CKMT2	5	81233285	81266397	960.89335
64410	KLHL25	15	85759323	85795030	2384.210351
3397	ID1	20	31605283	31606515	2744.634187
387733	IFITM5	11	298200	299526	1808.979251
54475	NLE1	17	35128753	35142315	2525.909315
85477	SCIN	7	12570577	12660179	1244.57488
6737	TRIM21	11	4384897	4393696	1813.065948
79153	GDPD3	16	30104810	30113856	2430.547027
10929	SRSF8	11	95067197	95071224	1903.748248
9842	PLEKHM1	17	45435900	45490749	2536.216462
55231	CCDC87	11	66590176	66593083	1875.271227
283685	GOLGA6L2	15	23439498	23447234	2321.890526
728310	GOLGA6L7	15	28841833	28848675	2327.292861
55314	TMEM144	4	158201604	158255411	847.647114
10793	ZNF273	7	64870172	64930966	1296.874475
23272	FAM208A	3	56620133	56683237	547.770084
119774	OR52K2	11	4449295	4450361	1813.130346
4747	NEFL	8	24950955	24957110	1416.301231
388849	CCDC188	22	20148427	20151065	2844.331481
9941	EXOG	3	38496127	38542161	529.646078
7917	BAG6	6	31639028	31652705	1092.837352
63908	NAPB	20	23374519	23421519	2736.403423
5705	PSMC5	17	63827152	63832026	2554.607714
282775	OR5J2	11	56176618	56177556	1864.857669
23143	LRCH1	13	46553168	46753040	2123.59615
390036	OR52K1	11	4482646	4493497	1813.163697
63973	NEUROG2	4	112513516	112516172	801.959026
219464	OR5T2	11	56231282	56234255	1864.912333
8027	STAM	10	17644125	17715914	1692.527754
390154	OR5T3	11	56252200	56253222	1864.933251
51574	LARP7	4	112636964	112657592	802.082474
118471	PRAP1	10	133347146	133352683	1808.230775
390155	OR5T1	11	56274154	56276819	1864.955205
114932	MRFAP1L1	4	6707701	6709880	696.153211
219469	OR8H1	11	56288462	56292254	1864.969513
55841	WWC3	X	10015562	10144478	2885.017084
55330	BLOC1S4	4	6716055	6717671	696.161565
92565	FANK1	10	125896539	126009592	1800.780168
219473	OR8K3	11	56315144	56320639	1864.996195
28957	MRPS28	8	79918717	80030289	1471.268993
9778	KIAA0232	4	6781375	6884170	696.226885
390157	OR8K1	11	56345945	56347031	1865.026996
51057	WDPCP	2	63121383	63827843	312.077805
55167	MSL2	3	136148922	136197241	627.298873
130827	TMEM182	2	102736905	103019900	351.693327
219477	OR8J1	11	56354291	56361511	1865.035342
79990	PLEKHH3	17	42667914	42676994	2533.448476
26020	LRP10	14	22871613	22881580	2214.278923
219417	OR8U1	11	56375624	56376553	1865.056675
11023	VAX1	10	117128521	117138301	1792.01215
741	ZNHIT2	11	65116403	65117708	1873.797454
8673	VAMP8	2	85561562	85582031	334.517984
7163	TPD52	8	80034745	80231232	1471.385021
9618	TRAF4	17	28743984	28750958	2519.524546
51806	CALML5	10	5498697	5499555	1680.382326
5924	RASGRF2	5	80960672	81230156	960.620737
810	CALML3	10	5524009	5526771	1680.407638
79956	ERMP1	9	5765076	5833117	1542.253988
123624	AGBL1	15	86079973	87029052	2384.531001
115426	UHRF2	9	6413151	6507054	1542.902063
84701	COX4I2	20	31637888	31645006	2744.666792
83590	TMUB1	7	151081080	151083546	1383.085383
7681	MKRN3	15	23565674	23630075	2322.016702
342096	GOLGA6A	15	74069857	74082550	2372.520885
119772	OR52M1	11	4545191	4546144	1813.226242
23228	PLCL2	3	16802651	17090594	507.952602
143501	C11orf40	11	4571423	4577820	1813.252474
54752	FNDC8	17	35121579	35130732	2525.902141
7284	TUFM	16	28842411	28846408	2429.284628
84692	CCDC54	3	107377194	107378637	598.527145
10581	IFITM2	11	307631	315272	1808.988682
285331	CCDC66	3	56557161	56621818	547.707112
57498	KIDINS220	2	8721081	8837630	257.677503
5516	PPP2CB	8	30774457	30814314	1422.124733
80863	PRRT1	6	32148359	32153083	1093.346683
100507547	PRRT1	6	32148359	32153083	1093.346683
4917	NTN3	16	2471499	2474145	2402.913716
161253	REM2	14	22883165	22887686	2214.290475
55331	ACER3	11	76860867	77026797	1885.541918
8519	IFITM1	11	313506	315272	1808.994557
221692	PHACTR1	6	12716805	13290484	1073.915129
338567	KCNK18	10	117197489	117210299	1792.081118
57545	CC2D2A	4	15469865	15601557	704.915375
118987	PDZD8	10	117277274	117375467	1792.160903
9275	BCL7B	7	73536356	73558002	1305.540659
51324	SPG21	15	64963021	64990310	2363.414049
285848	PNPLA1	6	36243203	36312229	1097.441527
6571	SLC18A2	10	117241073	117279430	1792.124702
57533	TBC1D14	4	6909242	7033118	696.354752
219479	OR5R1	11	56417258	56418232	1865.098309
2197	FAU	11	65120628	65122473	1873.801679
598	BCL2L1	20	31664452	31723989	2744.693356
390162	OR5M9	11	56462469	56463401	1865.14352
60625	DHX35	20	38962299	39039723	2751.991203
219482	OR5M3	11	56469274	56473352	1865.150325
50859	SPOCK3	4	166733384	167234796	856.178894
283951	C16orf91	16	1419744	1420800	2401.861961
23514	SPIDR	8	47260575	47736306	1438.610851
10313	RTN3	11	63681446	63759891	1872.362497
150160	CCT8L2	22	16590751	16592810	2840.773805
140735	DYNLL2	17	58083415	58095536	2548.863977
87178	PNPT1	2	55634265	55693910	304.590687
154790	CLEC2L	7	139523856	139544984	1371.528159
4791	NFKB2	10	102394110	102402529	1777.277739
3613	IMPA2	18	11981025	12030883	2586.019028
26689	OR4D1	17	58148449	58159555	2548.929011
740	MRPL49	11	65122183	65127371	1873.803234
124538	OR4D2	17	58166982	58171411	2548.947544
8204	NRIP1	21	14961235	15065936	2792.434306
166	AES	19	3052910	3063107	2657.464198
23396	PIP5K1C	19	3630183	3700479	2658.041471
7030	TFE3	X	49028726	49043486	2924.030248
8288	EPX	17	58192737	58205174	2548.973299
84447	SYVN1	11	65121780	65134533	1873.802831
64598	MOSPD3	7	100612102	100615384	1332.616405
25930	PTPN23	3	47381011	47413441	538.530962
9882	TBC1D4	13	75283503	75482114	2152.326485
8165	AKAP1	17	57085092	57121349	2547.865654
10437	IFI30	19	18173162	18178117	2672.58445
83607	AMMECR1L	2	127861630	127885922	376.818052
90316	TGIF2LX	X	89921882	89922883	2964.923404
146894	CD300LG	17	43847148	43863629	2534.62771
22807	IKZF2	2	212999691	213152427	461.956113
93624	TADA2B	4	7041899	7057952	696.487409
22915	MMRN1	4	89879532	89954629	779.325042
55909	BIN3	8	22620418	22669148	1413.970694
257236	CCDC96	4	7040849	7042939	696.486359
11215	AKAP11	13	42272153	42323267	2119.315135
23136	EPB41L3	18	5392381	5630700	2579.430384
283971	CLEC18C	16	70173322	70187361	2470.615539
414189	AGAP6	10	49982190	50010499	1724.865819
5296	PIK3R2	19	18153118	18170540	2672.564406
9779	TBC1D5	3	17157162	18444817	508.307113
200916	RPL22L1	3	170864875	170870483	662.014826
140886	PABPC5	X	91434595	91438584	2966.436117
26470	SEZ6L2	16	29871159	29899547	2430.313376
221527	ZBTB12	6	31899607	31901992	1093.097931
26039	SS18L1	20	62143795	62182484	2775.172699
871	SERPINH1	11	75562056	75572783	1884.243107
5158	PDE6B	4	625584	670782	690.071094
10009	ZBTB33	X	120250752	120258398	2995.252274
3739	KCNA4	11	30009741	30017023	1838.690792
389384	C6orf222	6	36315757	36336885	1097.514081
1287	COL4A5	X	108439844	108697545	2983.441366
93210	PGAP3	17	39671122	39696797	2530.451684
100652748	TIMM23B	10	49942033	49974850	1724.825662
84912	SLC35B4	7	134289332	134317051	1366.293635
440854	CAPN14	2	31173056	31233858	280.129478
389643	NUGGC	8	28021964	28083871	1419.37224
8505	PARG	10	49818279	49970203	1724.701908
5470	PPEF2	4	75859864	75902571	765.305374
367	AR	X	67544032	67730619	2942.545554
54551	MAGEL2	15	23643549	23647867	2322.094577
105371045		16	1431035	1433397	2401.873252
401145	CCSER1	4	90127535	91601913	779.573045
440270	GOLGA8B	15	34525207	34588503	2332.976235
399949	C11orf88	11	111514785	111537031	1920.195836
219484	OR5M8	11	56490349	56491395	1865.1714
8662	EIF3B	7	2354086	2380745	1234.358389
128817	CSTL1	20	23439685	23444930	2736.468589
2488	FSHB	11	30231016	30235261	1838.912067
152	ADRA2C	4	3766348	3768526	693.211858
1525	CXADR	21	17512382	17593579	2794.985453
4692	NDN	15	23685400	23687330	2322.136428
143502	OR52I2	11	4581743	4593340	1813.262794
150165	XKR3	22	16783412	16821699	2840.966466
2662	GDF10	10	47300386	47313547	1722.184015
23562	CLDN14	21	36460621	36576569	2813.933692
65078	RTN4R	22	20241415	20283246	2844.424469
2658	GDF2	10	47322490	47326270	1722.206119
140880	CST11	20	23450403	23452857	2736.479307
10791	VAMP5	2	85584408	85593412	334.54083
90342	FER1L5	2	96642737	96704887	345.599159
57805	CCAR2	8	22604632	22621514	1413.954908
54328	GPR173	X	53049091	53080615	2928.050613
6386	SDCBP	8	58552924	58582860	1449.9032
140690	CTCFL	20	57495966	57525652	2770.52487
390037	OR52I1	11	4593614	4596574	1813.274665
54840	APTX	9	32972606	33025168	1569.461518
401474	SAMD12	8	118189455	118622112	1509.539731
168667	BMPER	7	33904308	34156356	1265.908611
4544	MTNR1B	11	92969720	92985066	1901.650771
84299	MIEN1	17	39728496	39730787	2530.509058
1060	CENPC	4	67468748	67545606	756.914258
27350	APOBEC3C	22	39014083	39020352	2863.197137
3347	HTN3	4	70028413	70036538	759.473923
23250	ATP11A	13	112690329	112887168	2189.733311
140564	APOBEC3D	22	39021113	39033276	2863.204167
2064	ERBB2	17	39687914	39730426	2530.468476
9	NAT1	8	18170477	18223689	1409.520753
105375355	UPK3B	7	76510428	76516521	1308.514731
302	ANXA2	15	60347134	60402883	2358.798162
78987	CRELD1	3	9933822	9945413	501.083773
55066	PDPR	16	70113626	70162537	2470.555843
389072	PLEKHM3	2	207821288	208025560	456.77771
56894	AGPAT3	21	43865186	43986536	2821.338257
23411	SIRT1	10	67884669	67918390	1742.768298
51444	RNF138	18	32091855	32131561	2606.129858
28996	HIPK2	7	139561570	139777778	1371.565873
2937	GSS	20	34928433	34956027	2747.957337
2294	FOXF1	16	86510527	86515418	2486.952744
6647	SOD1	21	31659622	31668931	2809.132693
10410	IFITM3	11	319669	327537	1809.00072
51255	RNF181	2	85595725	85597613	334.552147
54941	RNF125	18	32018372	32073213	2606.056375
375190	FAM228B	2	24076526	24169640	273.032948
29886	SNX8	7	2251770	2354318	1234.256073
2905	GRIN2C	17	74842023	74861504	2565.622585
6916	TBXAS1	7	139777051	140020325	1371.781354
57565	KLHL14	18	32672671	32773062	2606.710674
375189	PFN4	2	24115371	24123477	273.071793
57471	ERMN	2	157318625	157327713	406.275047
90199	WFDC8	20	45551153	45579326	2758.580057
57611	ISLR2	15	74100311	74138540	2372.551339
4225	MEP1B	18	32185069	32220404	2606.223072
9540	TP53I3	2	24077433	24085861	273.033855
5949	RBP3	10	47348371	47357875	1722.232
55683	KANSL3	2	96593170	96642787	345.549592
64061	TSPYL2	X	53082367	53088540	2928.083889
192134	B3GNT6	11	77034398	77041973	1885.715449
24138	IFIT5	10	89414586	89421001	1764.298215
54926	UBE2R2	9	33817567	33920404	1570.306479
120534	ARL14EP	11	30323051	30338227	1839.004102
91949	COG7	16	23388493	23453180	2423.83071
23052	ENDOD1	11	95089810	95132645	1903.770861
65998	C11orf95	11	63759892	63768775	1872.440943
64762	GAREM1	18	32124877	32470484	2606.16288
3899	AFF3	2	99545419	100142739	348.501841
6780	STAU1	20	49113339	49188367	2762.142243
118738	ZNF488	10	47365496	47384273	1722.249125
115950	ZNF653	19	11483427	11505923	2665.894715
5646	PRSS3	9	33750466	33799231	1570.239378
5889	RAD51C	17	58692573	58735611	2549.473135
55180	LINS1	15	100559369	100603230	2399.010397
1101	CHAD	17	50464496	50468966	2541.245058
6304	SATB1	3	18345387	18445588	509.495338
170622	COMMD6	13	75525219	75549439	2152.568201
94056	SYAP1	X	16719632	16765336	2891.721154
653140	FAM228A	2	24175069	24200849	273.131491
55026	TMEM255A	X	120258650	120311556	2995.260172
64397	ZNF106	15	42412823	42491141	2340.863851
78992	YIPF2	19	10922185	10928681	2665.333473
165679	SPTSSB	3	161344792	161372880	652.494743
80221	ACSF2	17	50426158	50474845	2541.20672
285368	PRRT3	3	9945542	9952394	501.095493
9616	RNF7	3	141738204	141747560	632.888155
58486	ZBED5	11	10812074	10858796	1819.493125
200316	APOBEC3F	22	39040604	39053910	2863.223658
3346	HTN1	4	70050402	70058845	759.495912
1995	ELAVL3	19	11451326	11481046	2665.862614
10047	CST8	20	23491101	23496018	2736.520005
85376	RIMBP3	22	18605815	18611919	2842.788869
56941	HMCES	3	129278828	129306186	620.428779
79754	ASB13	10	5638867	5666595	1680.522496
80817	CEP44	4	174283677	174333380	863.729187
131890	GRK7	3	141778148	141818490	632.928099
1108	CHD4	12	6570082	6614524	1950.337755
1062	CENPE	4	103105806	103198409	792.551316
56649	TMPRSS4	11	118077012	118121890	1926.758063
54875	CNTLN	9	17134982	17503923	1553.623894
51295	ECSIT	19	11505916	11529174	2665.917204
140460	ASB7	15	100602534	100651705	2399.053562
9688	NUP93	16	56730105	56850286	2457.172322
2879	GPX4	19	1103926	1106791	2655.515214
387700	SLC16A12	10	89430299	89556641	1764.313928
221184	CPNE2	16	57092537	57148367	2457.534754
79034	C7orf26	7	6590017	6608726	1238.59432
8996	NOL3	16	67170154	67175735	2467.612371
55773	TBC1D23	3	100261000	100325251	591.410951
342850	ANKRD62	18	12093853	12129749	2586.131856
10498	CARM1	19	10871513	10923070	2665.282801
143686	SESN3	11	95165513	95232541	1903.846564
4283	CXCL9	4	76001275	76007488	765.446785
144097	SPINDOC	11	63813388	63827718	1872.494439
2086	ERV3-1	7	64990809	65006743	1296.995112
51351	ZNF117	7	64971776	65006684	1296.976079
109504726	ZNF117	7	64971776	65006684	1296.976079
55125	CEP192	18	12991362	13125052	2587.029365
55153	SDAD1	4	75940950	75990962	765.38646
23164	MPRIP	17	17042545	17217679	2507.823107
133686	NADK2	5	36192592	36242279	915.852657
26269	FBXO8	4	174236658	174284264	863.682168
10240	MRPS31	13	40729135	40771173	2117.772117
55937	APOM	6	31652416	31658210	1092.85074
653319	KIAA0895L	16	67175602	67184040	2467.617819
4210	MEFV	16	3242028	3256627	2403.684245
3547	IGSF1	X	131273506	131578899	3006.275028
6881	TAF10	11	6606296	6612667	1815.287347
55161	TMEM33	4	41935120	41960572	731.38063
94086	HSPB9	17	42121431	42123352	2532.901993
30845	EHD3	2	31234337	31269447	280.190759
10541	ANP32B	9	97983361	98015943	1634.472273
55322	C5orf22	5	31532266	31555058	911.192331
6493	SIM2	21	36699133	36749917	2814.172204
3611	ILK	11	6603708	6610874	1815.284759
54942	FAM206A	9	108934181	108950744	1645.423093
5878	RAB5C	17	42124976	42155044	2532.905538
29068	ZBTB44	11	130226677	130314908	1938.907728
56648	EIF5A2	3	170888415	170908693	662.038366
131583	FAM43A	3	194686544	194689037	685.836495
5468	PPARG	3	12287368	12434356	503.437319
9330	GTF3C3	2	196763032	196799725	445.719454
344018	FIGLA	2	70777310	70790643	319.733732
9830	TRIM14	9	98069275	98119212	1634.558187
8727	CTNNAL1	9	108942569	109013529	1645.431481
6263	RYR3	15	33310945	33866121	2331.761973
7851	MALL	2	110083870	110116566	359.040292
348235	SKA2	17	59109951	59155269	2549.890513
165530	CLEC4F	2	70808643	70820600	319.765065
54107	POLE3	9	113407235	113410672	1649.896147
2648	KAT2A	17	42113108	42121358	2532.89367
58498	MYL7	7	44138864	44141332	1276.143167
7036	TFR2	7	100620416	100642779	1332.624719
54187	NANS	9	98056739	98083075	1634.545651
10013	HDAC6	X	48801377	48824982	2923.802899
22843	PPM1E	17	58755869	58985176	2549.536431
257169	C9orf43	9	113410054	113429684	1649.898966
10950	BTG3	21	17593653	17612947	2795.066724
6332	SCN7A	2	166403573	166494326	415.359995
4591	TRIM37	17	58982638	59106921	2549.7632
25870	SUMF2	7	56064002	56080670	1288.068305
9846	GAB2	11	78215297	78418348	1886.896348
81622	UNC93B1	11	67991104	68004982	1876.672155
9496	TBX4	17	61452404	61485110	2552.232966
51763	INPP5K	17	1494571	1516888	2492.275133
22931	RAB18	10	27504174	27542237	1702.387803
10	NAT2	8	18391245	18401218	1409.741521
27163	NAAA	4	75913657	75941051	765.359167
51005	AMDHD2	16	2520357	2531422	2402.962574
10124	ARL4A	7	12686856	12690934	1244.691159
26524	LATS2	13	20973032	21061547	2098.016014
7549	ZNF2	2	95165432	95184317	344.121854
63976	PRDM16	1	3069168	3438621	3.069168
8518	ELP1	9	108867517	108934116	1645.356429
9296	ATP6V1F	7	128862826	128865844	1360.867129
284992	CCDC150	2	196639554	196763490	445.595976
375616	KCP	7	128862451	128910719	1360.866754
10284	SAP18	13	21140514	21149084	2098.183496
79731	NARS2	11	78435961	78574874	1887.117012
84894	LINGO1	15	77613027	77820900	2376.064055
100526771	SMIM35	11	118003634	118088299	1926.684685
53346	TM6SF1	15	83107407	83144854	2381.558435
54903	MKS1	17	58205437	58219605	2548.985999
9595	CYTIP	2	157414619	157488961	406.371041
389289	ANXA2R	5	43039081	43043170	922.699146
66002	CYP4F12	19	15672757	15697174	2670.084045
140832	WFDC10A	20	45629526	45631196	2758.65843
347468	OR13H1	X	131543976	131545056	3006.545498
4982	TNFRSF11B	8	118923557	118952200	1510.273833
259240	WFDC9	20	45607939	45631268	2758.636843
3670	ISL1	5	51383391	51394738	931.043456
7690	ZNF131	5	43065176	43192021	922.725241
100506639	ZNF131	5	43065176	43192021	922.725241
343641	TGM6	20	2380908	2432753	2715.409812
145957	NRG4	15	75935969	76059795	2374.386997
29965	CDIP1	16	4510675	4538828	2404.952892
120	ADD3	10	109996368	110135565	1784.879997
81616	ACSBG2	19	6135247	6193094	2660.546535
25891	PAMR1	11	35431823	35530300	1844.112874
338707	B4GALNT4	11	369796	382116	1809.050847
57369	GJD2	15	34751032	34754965	2333.20206
2317	FLNB	3	58008400	58172251	549.158351
5936	RBM4	11	66638617	66668374	1875.319668
70	ACTC1	15	34788095	34795726	2333.239123
2318	FLNC	7	128830377	128859274	1360.83468
9546	APBA3	19	3750819	3761699	2658.162107
6514	SLC2A2	3	170996348	171026750	662.146299
6299	SALL1	16	51135975	51151367	2451.578192
23378	RRP8	11	6595075	6603620	1815.276126
26538	OR10H2	19	15728020	15729060	2670.139308
154881	KCTD7	7	66628767	66649067	1298.63307
342538	NACA2	17	61590426	61591202	2552.370988
6693	SPN	16	29662979	29670876	2430.105196
6456	SH3GL2	9	17579082	17797129	1554.067994
646	BNC1	15	83255903	83284714	2381.706931
23475	QPRT	16	29679008	29698699	2430.121225
527	ATP6V0C	16	2513870	2520218	2402.956087
1394	LINC02210-CRHR1	17	45620344	45835826	2536.400906
104909134	LINC02210-CRHR1	17	45620344	45835826	2536.400906
27134	TJP3	19	3708109	3750813	2658.119397
1200	TPP1	11	6612763	6619485	1815.293814
2098	ESD	13	46771256	46797232	2123.814238
246744	STH	17	45999250	45999694	2536.779812
50810	HDGFL3	15	83112738	83208018	2381.563766
4135	MAP6	11	75586918	75669120	1884.267969
4025	LPO	17	58218548	58268518	2548.99911
162540	SPPL2C	17	45844835	45847072	2536.625397
201164	PLD6	17	17200995	17206315	2507.981557
752014	CEMP1	16	2530035	2531417	2402.972252
51412	ACTL6B	7	100643097	100656461	1332.6474
100526737	RBM14-RBM4	11	66616626	66646469	1875.297677
1421	CRYGD	2	208121607	208124501	457.078029
55036	CCDC40	17	80036632	80100613	2570.817194
27342	RABGEF1	7	66682164	66811464	1298.686467
152330	CNTN4	3	2098813	3057956	493.248764
4137	MAPT	17	45894382	46028334	2536.674944
128954	GAB4	22	16961936	17008222	2841.14499
201163	FLCN	17	17212212	17237188	2507.992774
57465	TBC1D24	16	2475051	2509560	2402.917268
396	ARHGDIA	17	81867721	81871406	2572.648283
83759	RBM4B	11	66664998	66677921	1875.346049
56154	TEX15	8	30831544	30913003	1422.18182
205564	SENP5	3	196867856	196934714	688.017807
57466	SCAF4	21	31671033	31732075	2809.144104
143903	LAYN	11	111540280	111561745	1920.221331
10584	COLEC10	8	118995452	119106582	1510.345728
284069	FAM171A2	17	44353215	44363875	2535.133777
282974	STK32C	10	132207492	132331847	1807.091121
8971	H1FX	3	129314771	129316277	620.464722
10432	RBM14	11	66616582	66627347	1875.297633
114569	MAL2	8	119165034	119245673	1510.51531
54753	ZNF853	7	6615617	6624290	1238.61992
26263	FBXO22	15	75903859	75942510	2374.354887
1149	CIDEA	18	12254319	12277595	2586.292322
5990	RFX2	19	5993164	6199572	2660.404452
